SalvaTerra;Cave di Prun Amarone della Valpolicella Classico Riserva 2008;4,3;69 Voti;Italia·Amarone della Valpolicella·SalvaTerra·Vino rosso·Miscela;71,98;[('Leggero-Strutturato', '83.4342%'), ('Morbido-Tannico', '30.3795%'), ('Secco-Dolce', '42.2041%'), ('Piatto-Acidulo', '32.0097%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 40), ('bacche nere', 25), ('Erbaceo', 20)]
Donna Olimpia;Orizzonte 2015;4,3;42 Voti;Italia·Toscana·Donna Olimpia·Vino rosso·Petit Verdot;175,00;[('Leggero-Strutturato', '63.9193%'), ('Morbido-Tannico', '68.8084%'), ('Secco-Dolce', '4.83935%'), ('Piatto-Acidulo', '62.5223%')];Manzo / Agnello / Vitello;[('bacche nere', 2), ('legno', 2), ('spezie', 1)]
Sandrone;Barolo Cannubi Boschis 2009;4,3;350 Voti;Italia·Barolo·Sandrone·Vino rosso·Nebbiolo;186,00;[('Leggero-Strutturato', '62.8122%'), ('Morbido-Tannico', '74.3366%'), ('Secco-Dolce', '12.0007%'), ('Piatto-Acidulo', '79.6994%')];Manzo / Pasta / Agnello;[('Erbaceo', 270), ('legno', 194), ('frutti rossi', 189)]
Varvaglione;1921 Primitivo di Manduria Riserva 2013;4,5;39 Voti;Italia·Primitivo di Manduria·Varvaglione·Vino rosso·Primitivo;48,88;[('Leggero-Strutturato', '69.6965%'), ('Morbido-Tannico', '27.5812%'), ('Secco-Dolce', '42.1142%'), ('Piatto-Acidulo', '10.0011%')];Manzo / Pasta / Agnello;[('bacche nere', 38), ('legno', 25), ('spezie', 13)]
Le Bignele;Amarone della Valpolicella Classico 2014;4,3;211 Voti;Italia·Amarone della Valpolicella Classico·Le Bignele·Vino rosso·Miscela;36,98;[('Leggero-Strutturato', '77.6833%'), ('Morbido-Tannico', '23.062%'), ('Secco-Dolce', '46.8158%'), ('Piatto-Acidulo', '26.3477%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 77), ('bacche nere', 39), ('Erbaceo', 38)]
Cantina Vignaioli del Morellino di Scansano;Vin del Fattore Governo All'Uso Sangiovese Toscano 2020;4,4;45 Voti;Italia·Toscana·Cantina Vignaioli del Morellino di Scansano·Vino rosso·Miscela;9,50;[('Leggero-Strutturato', '54.6429%'), ('Morbido-Tannico', '46.9587%'), ('Secco-Dolce', '24.6435%'), ('Piatto-Acidulo', '47.9206%')];Manzo / Agnello / Vitello;[('frutti rossi', 35), ('bacche nere', 26), ('legno', 13)]
Pio Cesare;Barolo 2016;4,3;977 Voti;Italia·Barolo·Pio Cesare·Vino rosso·Nebbiolo;56,00;[('Leggero-Strutturato', '62.2843%'), ('Morbido-Tannico', '75.9318%'), ('Secco-Dolce', '4.0043%'), ('Piatto-Acidulo', '82.7581%')];Manzo / Pasta / Agnello;[('Erbaceo', 1366), ('legno', 1113), ('frutti rossi', 978)]
Cantine Leonardo da Vinci;S.to Ippolito 2019;4,4;412 Voti;Italia·Toscana·Cantine Leonardo da Vinci·Vino rosso·Miscela;21,64;[('Leggero-Strutturato', '57.6458%'), ('Morbido-Tannico', '28.5668%'), ('Secco-Dolce', '30.6251%'), ('Piatto-Acidulo', '37.2399%')];Manzo / Agnello / Vitello;[('legno', 74), ('bacche nere', 63), ('frutti rossi', 25)]
Marion;Calto 2016;4,3;56 Voti;Italia·Veneto·Marion·Vino rosso·Miscela;26,90;[('Leggero-Strutturato', '66.5227%'), ('Morbido-Tannico', '36.5358%'), ('Secco-Dolce', '18.3134%'), ('Piatto-Acidulo', '27.5202%')];Manzo / Pasta / Agnello;[('bacche nere', 35), ('legno', 25), ('Erbaceo', 18)]
Podere Il Carnasciale;Il Caberlot 2018;4,5;29 Voti;Italia·Toscana·Podere Il Carnasciale·Vino rosso·;199,88;[('Leggero-Strutturato', '55.2788%'), ('Morbido-Tannico', '42.1534%'), ('Secco-Dolce', '17.4928%'), ('Piatto-Acidulo', '44.2196%')];Manzo / Agnello / Vitello;[('bacche nere', 99), ('legno', 86), ('spezie', 62)]
Biserno;Bibbona 2018;4,6;217 Voti;Italia·Toscana·Biserno·Vino rosso·Merlot;128,98;[('Leggero-Strutturato', '56.8034%'), ('Morbido-Tannico', '43.2064%'), ('Secco-Dolce', '11.1947%'), ('Piatto-Acidulo', '44.4347%')];Manzo / Agnello / Vitello;[('legno', 287), ('bacche nere', 242), ('Erbaceo', 113)]
Giovanni Rosso;Barolo La Serra 2015;4,3;97 Voti;Italia·Barolo·Giovanni Rosso·Vino rosso·Nebbiolo;126,00;[('Leggero-Strutturato', '62.8665%'), ('Morbido-Tannico', '77.8599%'), ('Secco-Dolce', '10.0719%'), ('Piatto-Acidulo', '82.9949%')];Manzo / Pasta / Agnello;[('Erbaceo', 59), ('frutti rossi', 52), ('legno', 52)]
Matteo Correggia;Ròche d'Ampsèj Roero Riserva 2004;4,3;54 Voti;Italia·Roero·Matteo Correggia·Vino rosso·Nebbiolo;102,98;[('Leggero-Strutturato', '66.7032%'), ('Morbido-Tannico', '48.418%'), ('Secco-Dolce', '18.3897%'), ('Piatto-Acidulo', '33.7176%')];Manzo / Pasta / Agnello;[('legno', 76), ('frutti rossi', 75), ('Erbaceo', 60)]
Giacomo Fenocchio;Barolo Bussia 2013;4,2;1373 Voti;Italia·Barolo·Giacomo Fenocchio·Vino rosso·Nebbiolo;45,00;[('Leggero-Strutturato', '62.8117%'), ('Morbido-Tannico', '75.1291%'), ('Secco-Dolce', '6.97239%'), ('Piatto-Acidulo', '79.251%')];Manzo / Pasta / Agnello;[('Erbaceo', 428), ('legno', 343), ('frutti rossi', 302)]
Antinori;Tenuta Tignanello 'Solaia' 1987;4,5;63 Voti;Italia·Toscana·Antinori·Vino rosso·Cabernet Sauvignon;495,00;[('Leggero-Strutturato', '53.8382%'), ('Morbido-Tannico', '41.8612%'), ('Secco-Dolce', '14.8558%'), ('Piatto-Acidulo', '44.0801%')];Manzo / Agnello / Vitello;[('legno', 1449), ('bacche nere', 1311), ('Erbaceo', 992)]
Maccone;Primitivo 2020;4,3;99 Voti;Italia·Puglia·Maccone·Vino rosso·Primitivo;12,90;[('Leggero-Strutturato', '67.2434%'), ('Morbido-Tannico', '22.706%'), ('Secco-Dolce', '43.7509%'), ('Piatto-Acidulo', '17.0371%')];Manzo / Pasta / Agnello;[('bacche nere', 36), ('legno', 28), ('frutti rossi', 16)]
Giovanni Rosso;Barolo La Serra 2016;4,3;77 Voti;Italia·Barolo·Giovanni Rosso·Vino rosso·Nebbiolo;143,00;[('Leggero-Strutturato', '62.8665%'), ('Morbido-Tannico', '77.8599%'), ('Secco-Dolce', '10.0719%'), ('Piatto-Acidulo', '82.9949%')];Manzo / Pasta / Agnello;[('Erbaceo', 59), ('frutti rossi', 52), ('legno', 52)]
Corte Rugolin;Amarone Classico Monte Danieli 2012;4,5;86 Voti;Italia·Amarone della Valpolicella Classico·Corte Rugolin·Vino rosso·Miscela;49,78;[('Leggero-Strutturato', '84.9018%'), ('Morbido-Tannico', '29.4746%'), ('Secco-Dolce', '45.4511%'), ('Piatto-Acidulo', '28.3275%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 32), ('bacche nere', 19), ('frutta secca', 12)]
Tenuta Campo al Mare;Bolgheri Superiore Baia Al Vento 2018;4,3;99 Voti;Italia·Bolgheri Superiore·Tenuta Campo al Mare·Vino rosso·Miscela;37,91;[('Leggero-Strutturato', '65.0217%'), ('Morbido-Tannico', '70.443%'), ('Secco-Dolce', '14.6681%'), ('Piatto-Acidulo', '54.8231%')];Manzo / Pasta / Agnello;[('bacche nere', 37), ('legno', 35), ('Erbaceo', 28)]
Mascarello Giuseppe e Figlio;Barolo Riserva Monprivato Cà d'Morissio 2006;4,6;95 Voti;Italia·Barolo·Mascarello Giuseppe e Figlio·Vino rosso·Nebbiolo;1964,00;[('Leggero-Strutturato', '60.6698%'), ('Morbido-Tannico', '79.8594%'), ('Secco-Dolce', '4.50018%'), ('Piatto-Acidulo', '84.7035%')];Manzo / Pasta / Agnello;[('Erbaceo', 34), ('frutti rossi', 20), ('legno', 12)]
Soldera;Case Basse Sangiovese Toscana 2013;4,8;326 Voti;Italia·Toscana·Soldera·Vino rosso·Sangiovese;790,00;[('Leggero-Strutturato', '47.7418%'), ('Morbido-Tannico', '38.9389%'), ('Secco-Dolce', '18.7804%'), ('Piatto-Acidulo', '49.5593%')];Manzo / Agnello / Vitello;[('frutti rossi', 149), ('legno', 99), ('Erbaceo', 65)]
Antinori;Pian delle Vigne Brunello di Montalcino 2012;4,3;2920 Voti;Italia·Brunello di Montalcino·Antinori·Vino rosso·Sangiovese;79,00;[('Leggero-Strutturato', '48.2314%'), ('Morbido-Tannico', '52.8932%'), ('Secco-Dolce', '7.76882%'), ('Piatto-Acidulo', '62.0935%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 1478), ('Erbaceo', 1071), ('frutti rossi', 1040)]
Roberto Mazzi;Punta di Villa Amarone della Valpolicella Classico 2014;4,3;104 Voti;Italia·Amarone della Valpolicella Classico·Roberto Mazzi·Vino rosso·Corvina;46,90;[('Leggero-Strutturato', '85%'), ('Morbido-Tannico', '20.1636%'), ('Secco-Dolce', '49.2309%'), ('Piatto-Acidulo', '22.0777%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 153), ('bacche nere', 114), ('Erbaceo', 60)]
San Giusto a Rentennano;Chianti Classico Le Baroncole Riserva 2018;4,3;127 Voti;Italia·Chianti Classico·San Giusto a Rentennano·Vino rosso·Sangiovese;38,00;[('Leggero-Strutturato', '51.3224%'), ('Morbido-Tannico', '61.6563%'), ('Secco-Dolce', '10.0315%'), ('Piatto-Acidulo', '65.551%')];Manzo / Vitello / Pollame;[('legno', 71), ('frutti rossi', 54), ('bacche nere', 48)]
Casanova di Neri;Tenuta Nuova Brunello di Montalcino 2017;4,5;45 Voti;Italia·Brunello di Montalcino·Casanova di Neri·Vino rosso·Sangiovese;95,00;[('Leggero-Strutturato', '51.9986%'), ('Morbido-Tannico', '57.2959%'), ('Secco-Dolce', '12.5692%'), ('Piatto-Acidulo', '62.7888%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 1287), ('Erbaceo', 1006), ('frutti rossi', 714)]
Ricossa;Barolo Riserva 2012;4,3;218 Voti;Italia·Barolo·Ricossa·Vino rosso·Nebbiolo;42,00;[('Leggero-Strutturato', '61.7593%'), ('Morbido-Tannico', '67.5207%'), ('Secco-Dolce', '9.71933%'), ('Piatto-Acidulo', '77.8165%')];Manzo / Pasta / Agnello;[('legno', 38), ('Erbaceo', 28), ('frutti rossi', 28)]
Massolino;Barolo Parussi 2015;4,3;128 Voti;Italia·Barolo·Massolino·Vino rosso·Nebbiolo;71,98;[('Leggero-Strutturato', '61.737%'), ('Morbido-Tannico', '78.8814%'), ('Secco-Dolce', '10.4843%'), ('Piatto-Acidulo', '84.2401%')];Manzo / Pasta / Agnello;[('Erbaceo', 102), ('frutti rossi', 75), ('legno', 67)]
Antinori;Tignanello 2004;4,6;1824 Voti;Italia·Toscana·Antinori·Vino rosso·Sangiovese;258,73;[('Leggero-Strutturato', '53.2223%'), ('Morbido-Tannico', '42.2512%'), ('Secco-Dolce', '10.8422%'), ('Piatto-Acidulo', '44.4589%')];Manzo / Agnello / Vitello;[('legno', 6142), ('bacche nere', 4068), ('Erbaceo', 4063)]
Flavio Roddolo;Barolo 2012;4,3;33 Voti;Italia·Barolo·Flavio Roddolo·Vino rosso·Nebbiolo;200,00;[('Leggero-Strutturato', '65.2338%'), ('Morbido-Tannico', '75.0637%'), ('Secco-Dolce', '0.765305%'), ('Piatto-Acidulo', '77.6626%')];Manzo / Pasta / Agnello;[('Erbaceo', 64), ('legno', 23), ('spezie', 15)]
Roagna;Pira Barolo 2015;4,5;132 Voti;Italia·Barolo·Roagna·Vino rosso·Nebbiolo;265,00;[('Leggero-Strutturato', '53.9985%'), ('Morbido-Tannico', '73.7869%'), ('Secco-Dolce', '4.55416%'), ('Piatto-Acidulo', '79.1077%')];Manzo / Pasta / Agnello;[('Erbaceo', 141), ('frutti rossi', 107), ('legno', 61)]
Dal Forno Romano;Valpolicella Superiore Monte Lodoletta 1995;4,5;49 Voti;Italia·Valpolicella·Dal Forno Romano·Vino rosso·Corvina;162,00;[('Leggero-Strutturato', '53.7212%'), ('Morbido-Tannico', '39.3973%'), ('Secco-Dolce', '25.0926%'), ('Piatto-Acidulo', '55.3262%')];Manzo / Pasta / Vitello;[('legno', 865), ('bacche nere', 662), ('Erbaceo', 461)]
Nino Negri;Sfursat 2017;4,3;407 Voti;Italia·Valtellina·Nino Negri·Vino rosso·Nebbiolo;34,75;[('Leggero-Strutturato', '62.6248%'), ('Morbido-Tannico', '72.5403%'), ('Secco-Dolce', '15.0533%'), ('Piatto-Acidulo', '79.2835%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('Erbaceo', 63), ('legno', 60), ('frutti rossi', 48)]
Soldera;Brunello di Montalcino Riserva 1983;4,3;30 Voti;Italia·Brunello di Montalcino·Soldera·Vino rosso·Sangiovese;2900,00;[('Leggero-Strutturato', '43.6185%'), ('Morbido-Tannico', '55.9735%'), ('Secco-Dolce', '14.0852%'), ('Piatto-Acidulo', '62.5714%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('Erbaceo', 155), ('frutti rossi', 142), ('legno', 138)]
De'Ricci;Vino Nobile di Montepulciano 2018;4,3;25 Voti;Italia·Vino Nobile di Montepulciano·De'Ricci·Vino rosso·Sangiovese;25,00;[('Leggero-Strutturato', '51.1763%'), ('Morbido-Tannico', '57.9541%'), ('Secco-Dolce', '4.00163%'), ('Piatto-Acidulo', '61.6392%')];Manzo / Cacciagione (cervo, camoscio) / Pollame;[('frutti rossi', 40), ('Erbaceo', 29), ('legno', 27)]
Bibi Graetz;Colore Toscana 2015;4,4;106 Voti;Italia·Toscana·Bibi Graetz·Vino rosso·Sangiovese;444,00;[('Leggero-Strutturato', '52.3834%'), ('Morbido-Tannico', '41.7409%'), ('Secco-Dolce', '2.80895%'), ('Piatto-Acidulo', '50.7819%')];Manzo / Agnello / Vitello;[('frutti rossi', 74), ('legno', 55), ('bacche nere', 43)]
Caiarossa;Toscana 2017;4,3;86 Voti;Italia·Toscana·Caiarossa·Vino rosso·Miscela;50,00;[('Leggero-Strutturato', '55.4612%'), ('Morbido-Tannico', '45.3648%'), ('Secco-Dolce', '12.9804%'), ('Piatto-Acidulo', '45.4616%')];Manzo / Agnello / Vitello;[('legno', 480), ('bacche nere', 402), ('Erbaceo', 287)]
Renieri;Brunello di Montalcino 2012;4,3;1557 Voti;Italia·Brunello di Montalcino·Renieri·Vino rosso·Sangiovese;108,00;[('Leggero-Strutturato', '49.545%'), ('Morbido-Tannico', '55.5262%'), ('Secco-Dolce', '3.12209%'), ('Piatto-Acidulo', '64.7972%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 599), ('Erbaceo', 551), ('frutti rossi', 468)]
Gaja;Sorì Tildìn (Barbaresco) Langhe 2014;4,6;177 Voti;Italia·Langhe·Gaja·Vino rosso·Nebbiolo;399,60;[('Leggero-Strutturato', '63.677%'), ('Morbido-Tannico', '68.56%'), ('Secco-Dolce', '8.68274%'), ('Piatto-Acidulo', '84.7137%')];Manzo / Pasta / Agnello;[('Erbaceo', 200), ('legno', 163), ('frutti rossi', 120)]
Fontanafredda;Vigna La Rosa Barolo 2015;4,3;80 Voti;Italia·Barolo·Fontanafredda·Vino rosso·Nebbiolo;54,90;[('Leggero-Strutturato', '62.5969%'), ('Morbido-Tannico', '75.3129%'), ('Secco-Dolce', '11.0106%'), ('Piatto-Acidulo', '83.3525%')];Manzo / Pasta / Agnello;[('Erbaceo', 277), ('legno', 172), ('frutti rossi', 165)]
Valentina Cubi;Morar Amarone della Valpolicella Classico 2011;4,3;122 Voti;Italia·Amarone della Valpolicella Classico·Valentina Cubi·Vino rosso·Miscela;46,00;[('Leggero-Strutturato', '84.8522%'), ('Morbido-Tannico', '24.4837%'), ('Secco-Dolce', '46.9204%'), ('Piatto-Acidulo', '27.001%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 97), ('frutta secca', 61), ('Erbaceo', 57)]
Piero Busso;San Stunet S. Stefanetto Barbaresco 2017;4,4;73 Voti;Italia·Barbaresco·Piero Busso·Vino rosso·Nebbiolo;53,50;[('Leggero-Strutturato', '59.7201%'), ('Morbido-Tannico', '68.8476%'), ('Secco-Dolce', '7.14962%'), ('Piatto-Acidulo', '77.6997%')];Manzo / Pasta / Agnello;[('frutti rossi', 61), ('Erbaceo', 57), ('spezie', 54)]
Tenuta San Guido;Sassicaia 2002;4,6;1705 Voti;Italia·Bolgheri Sassicaia·Tenuta San Guido·Vino rosso·Sangiovese;390,00;[('Leggero-Strutturato', '62.0098%'), ('Morbido-Tannico', '64.0716%'), ('Secco-Dolce', '10.2815%'), ('Piatto-Acidulo', '54.5294%')];Manzo / Pasta / Agnello;[('legno', 3391), ('bacche nere', 3046), ('Erbaceo', 2564)]
La Veneranda;Montefalco Sagrantino 2017;4,3;108 Voti;Italia·Montefalco Sagrantino·La Veneranda·Vino rosso·Sagrantino;25,00;[('Leggero-Strutturato', '56.4304%'), ('Morbido-Tannico', '56.351%'), ('Secco-Dolce', '8.004%'), ('Piatto-Acidulo', '47.3544%')];Manzo / Pasta / Vitello;[('frutti rossi', 13), ('Erbaceo', 11), ('legno', 7)]
Sandrone;Barolo Cannubi Boschis 1989;4,7;27 Voti;Italia·Barolo·Sandrone·Vino rosso·Nebbiolo;649,00;[('Leggero-Strutturato', '62.8217%'), ('Morbido-Tannico', '74.3934%'), ('Secco-Dolce', '11.9606%'), ('Piatto-Acidulo', '79.7442%')];Manzo / Pasta / Agnello;[('Erbaceo', 272), ('legno', 196), ('frutti rossi', 189)]
Braida;Bricco dell'Uccellone Barbera d'Asti 2018;4,5;538 Voti;Italia·Barbera d'Asti·Braida·Vino rosso·Barbera;50,50;[('Leggero-Strutturato', '60.4739%'), ('Morbido-Tannico', '27.4534%'), ('Secco-Dolce', '13.7707%'), ('Piatto-Acidulo', '64.6193%')];Pasta / Vitello / Maiale;[('legno', 427), ('bacche nere', 276), ('Erbaceo', 240)]
Cesari;Amarone della Valpolicella Classico 2016;4,2;1401 Voti;Italia·Amarone della Valpolicella Classico·Cesari·Vino rosso·Corvina;30,75;[('Leggero-Strutturato', '85%'), ('Morbido-Tannico', '23.2336%'), ('Secco-Dolce', '46.1234%'), ('Piatto-Acidulo', '23.3805%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 874), ('bacche nere', 612), ('Erbaceo', 494)]
Poggio di Sotto;Brunello di Montalcino 2013;4,5;524 Voti;Italia·Brunello di Montalcino·Poggio di Sotto·Vino rosso·Sangiovese;164,56;[('Leggero-Strutturato', '45.7628%'), ('Morbido-Tannico', '55.6443%'), ('Secco-Dolce', '8.39325%'), ('Piatto-Acidulo', '63.5875%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('Erbaceo', 311), ('legno', 274), ('frutti rossi', 232)]
Gianni Brunelli;Brunello di Montalcino Riserva 2013;4,6;88 Voti;Italia·Brunello di Montalcino·Gianni Brunelli·Vino rosso·Sangiovese;104,00;[('Leggero-Strutturato', '47.663%'), ('Morbido-Tannico', '58.0632%'), ('Secco-Dolce', '6.85964%'), ('Piatto-Acidulo', '63.8476%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('Erbaceo', 49), ('frutti rossi', 36), ('legno', 34)]
Ornellaia;Vendemmia d'Artista Solare 2017;4,7;210 Voti;Italia·Bolgheri Superiore·Ornellaia·Vino rosso·Miscela;250,00;[('Leggero-Strutturato', '70.8922%'), ('Morbido-Tannico', '74.1814%'), ('Secco-Dolce', '14.25%'), ('Piatto-Acidulo', '50.8096%')];Manzo / Pasta / Agnello;[('legno', 6), ('Erbaceo', 5), ('spezie', 2)]
Antinori;Tignanello 1999;4,5;1237 Voti;Italia·Toscana·Antinori·Vino rosso·Miscela;283,00;[('Leggero-Strutturato', '53.2013%'), ('Morbido-Tannico', '42.2537%'), ('Secco-Dolce', '10.8407%'), ('Piatto-Acidulo', '44.4295%')];Manzo / Agnello / Vitello;[('legno', 6157), ('bacche nere', 4077), ('Erbaceo', 4075)]
Gianfranco Fino;Jo Negroamaro Salento 2017;4,3;267 Voti;Italia·Salento·Gianfranco Fino·Vino rosso·Negroamaro;52,00;[('Leggero-Strutturato', '84.056%'), ('Morbido-Tannico', '41.5538%'), ('Secco-Dolce', '33.8901%'), ('Piatto-Acidulo', '28.3816%')];Manzo / Pasta / Agnello;[('legno', 59), ('bacche nere', 55), ('frutti rossi', 43)]
Valdicava;Brunello di Montalcino Riserva Madonna del Piano 2013;4,3;58 Voti;Italia·Brunello di Montalcino·Valdicava·Vino rosso·Sangiovese;199,00;[('Leggero-Strutturato', '52.4883%'), ('Morbido-Tannico', '60.7365%'), ('Secco-Dolce', '9.4144%'), ('Piatto-Acidulo', '64.8735%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('Erbaceo', 321), ('legno', 269), ('bacche nere', 193)]
Tommasi;Amarone della Valpolicella Classico 2003;4,3;353 Voti;Italia·Amarone della Valpolicella Classico·Tommasi·Vino rosso·Corvina;85,00;[('Leggero-Strutturato', '85%'), ('Morbido-Tannico', '23.1902%'), ('Secco-Dolce', '48.9272%'), ('Piatto-Acidulo', '23.5912%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 3113), ('bacche nere', 1929), ('frutti rossi', 1496)]
Tenuta Castiglioni;Giramonte Toscana 2001;4,3;59 Voti;Italia·Toscana·Tenuta Castiglioni·Vino rosso·Miscela;85,00;[('Leggero-Strutturato', '53.3851%'), ('Morbido-Tannico', '38.6978%'), ('Secco-Dolce', '24.5083%'), ('Piatto-Acidulo', '44.7094%')];Manzo / Agnello / Vitello;[('legno', 77), ('bacche nere', 54), ('frutti rossi', 35)]
Fattoria le Pupille;Saffredi 2019;4,5;50 Voti;Italia·Maremma Toscana·Fattoria le Pupille·Vino rosso·Miscela;85,00;[('Leggero-Strutturato', '53.5589%'), ('Morbido-Tannico', '45.6267%'), ('Secco-Dolce', '15.1626%'), ('Piatto-Acidulo', '45.8847%')];Manzo / Agnello / Vitello;[('legno', 507), ('bacche nere', 447), ('Erbaceo', 368)]
Nervi;Vigna Valferana 2014;4,3;195 Voti;Italia·Gattinara·Nervi·Vino rosso·Nebbiolo;72,00;[('Leggero-Strutturato', '52.423%'), ('Morbido-Tannico', '76.7518%'), ('Secco-Dolce', '9.29046%'), ('Piatto-Acidulo', '82.5391%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('Erbaceo', 37), ('frutti rossi', 29), ('legno', 21)]
Elio Altare;Giàrborina 2012;4,4;27 Voti;Italia·Langhe·Elio Altare·Vino rosso·Nebbiolo;78,00;[('Leggero-Strutturato', '64.3321%'), ('Morbido-Tannico', '80.4621%'), ('Secco-Dolce', '9.96932%'), ('Piatto-Acidulo', '83.5316%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('frutti rossi', 28), ('legno', 17), ('spezie', 14)]
Ricasoli;Roncicone Chianti Classico Gran Selezione 2018;4,4;48 Voti;Italia·Chianti Classico·Ricasoli·Vino rosso·Sangiovese;58,00;[('Leggero-Strutturato', '54.4026%'), ('Morbido-Tannico', '55.7214%'), ('Secco-Dolce', '2.37671%'), ('Piatto-Acidulo', '53.6782%')];Manzo / Agnello / Vitello;[('Erbaceo', 41), ('legno', 25), ('frutti rossi', 16)]
Castello Romitorio;Brunello di Montalcino 2015;4,2;1146 Voti;Italia·Brunello di Montalcino·Castello Romitorio·Vino rosso·Sangiovese;49,00;[('Leggero-Strutturato', '48.761%'), ('Morbido-Tannico', '56.3988%'), ('Secco-Dolce', '7.89355%'), ('Piatto-Acidulo', '63.6897%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 554), ('Erbaceo', 443), ('frutti rossi', 405)]
Gaja;Conteisa Langhe 2014;4,3;112 Voti;Italia·Langhe·Gaja·Vino rosso·Nebbiolo;295,00;[('Leggero-Strutturato', '62.9605%'), ('Morbido-Tannico', '41.0722%'), ('Secco-Dolce', '19.4637%'), ('Piatto-Acidulo', '28.2473%')];Manzo / Pasta / Agnello;[('legno', 115), ('Erbaceo', 102), ('frutti rossi', 58)]
Donatella Cinelli Colombini;Brunello di Montalcino Riserva (Casato Prime Donne) 2013;4,3;40 Voti;Italia·Brunello di Montalcino·Donatella Cinelli Colombini·Vino rosso·Sangiovese;74,00;[('Leggero-Strutturato', '51.9705%'), ('Morbido-Tannico', '59.4759%'), ('Secco-Dolce', '7.38582%'), ('Piatto-Acidulo', '63.5427%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 70), ('Erbaceo', 53), ('frutti rossi', 36)]
Pian delle Querci;Brunello di Montalcino 2016;4,3;150 Voti;Italia·Brunello di Montalcino·Pian delle Querci·Vino rosso·Sangiovese;27,90;[('Leggero-Strutturato', '45.8436%'), ('Morbido-Tannico', '54.7725%'), ('Secco-Dolce', '8.43566%'), ('Piatto-Acidulo', '60.1153%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 123), ('Erbaceo', 114), ('frutti rossi', 82)]
Mauro Molino;Barbera d’Alba Legattere 2018;4,3;64 Voti;Italia·Barbera d'Alba·Mauro Molino·Vino rosso·Barbera;36,00;[('Leggero-Strutturato', '55.3064%'), ('Morbido-Tannico', '21.0841%'), ('Secco-Dolce', '1.19925%'), ('Piatto-Acidulo', '63.3177%')];Pasta / Vitello / Maiale;[('legno', 24), ('bacche nere', 11), ('spezie', 8)]
Ettore Germano;Barolo Cerretta 2016;4,4;43 Voti;Italia·Barolo·Ettore Germano·Vino rosso·Nebbiolo;83,00;[('Leggero-Strutturato', '62.7217%'), ('Morbido-Tannico', '77.0754%'), ('Secco-Dolce', '10.8349%'), ('Piatto-Acidulo', '79.171%')];Manzo / Pasta / Agnello;[('Erbaceo', 115), ('legno', 82), ('frutti rossi', 57)]
