company;name;avg_review;num_review;price;food_advice;country;region;wine_type;year;legg_strutt;secco_dolce;piatto_acid;notes
Cantine del Notaio;La Raccolta;4.1;26;21.2;Frutti di mare / Vegetariano / Antipasti e spuntini;Italia;Basilicata;Miscela;2013;65.8184;4.31739;28.3555;Erbaceo/frutta secca/albero da frutta
Kuen Hof;Kaiton Südtirol Eisacktaler Riesling;4.2;25;28.6;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Südtirol - Alto Adige;Riesling;2020;54.7647;20.5086;60.589;Erbaceo/agrume/albero da frutta
Perla del Garda;Madonna della Scoperta Lugana Superiore;4.0;59;19.9;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Lugana;Trebbiano;2017;51.5835;30.2936;52.978;albero da frutta/Erbaceo/legno
Tenuta Ulisse;Pecorino (Unico);4.1;431;11.95;Pasta / Vegetariano / Antipasti e spuntini;Italia;Terre di Chieti;Pecorino;2020;42.7478;25.2149;64.8326;albero da frutta/agrume/nota tropicale
Villa Raiano;Ventidue (22) Fiano di Avellino;4.0;36;17.9;Frutti di mare / Vegetariano / Antipasti e spuntini;Italia;Fiano de Avellino;Fiano;2018;57.102;9.68622;46.3354;Erbaceo/albero da frutta/agrume
Cavallotto;Chardonnay Langhe;3.8;42;20.7;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Langhe;Chardonnay;2019;58.9061;20.0649;57.6063;agrume/albero da frutta/Erbaceo
H. Lun;Pinot Bianco '1840';3.8;33;10.56;Pesce grasso (salmone, tonno, ecc.) / Frutti di mare / Formaggio dolce e a pasta molle;Italia;Südtirol - Alto Adige;Weissburgunder;2019;53.1835;0.0;53.1995;albero da frutta/nota tropicale/vegetale
Cantina Bolzano / Kellerei Bozen;Sauvignon;3.8;239;11.85;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Südtirol - Alto Adige;Sauvignon Blanc;2020;57.6583;26.0318;53.5846;albero da frutta/nota tropicale/agrume
Ricci;Derthona;3.7;190;17.9;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Piemonte;Timorasso;2018;65.7385;14.7333;44.4124;agrume/albero da frutta/Erbaceo
Pieropan;Calvarino Soave Classico;3.9;894;29.0;Frutti di mare / Vegetariano / Antipasti e spuntini;Italia;Soave Classico;Garganega;2016;31.3887;3.7524;58.3051;albero da frutta/agrume/Erbaceo
Vigneti Massa;Costa del Vento Derthona;4.3;126;35.5;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Piemonte;Timorasso;2017;68.4746;24.2801;52.012;Erbaceo/albero da frutta/legno
Castello Pomino;Pomino Bianco;3.7;539;8.4;Pasta / Vegetariano / Antipasti e spuntini;Italia;Pomino;Chardonnay;2020;40.4587;21.6823;65.6328;albero da frutta/agrume/legno
Castello di Tassarolo;Alborina Gavi;3.8;38;14.4;Pasta / Frutti di mare / Antipasti e spuntini;Italia;Gavi;Cortese;2018;33.3527;0.0;75.1349;agrume/legno/nota tropicale
Abbazia di Novacella (Stiftskellerei Neustift);Omnes Dies;3.8;61;8.9;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Südtirol - Alto Adige;Miscela;2020;53.3787;31.4632;52.903;albero da frutta/agrume/Erbaceo
J. Hofstätter;Weissburgunder Pinot Bianco;3.7;159;10.19;Pesce grasso (salmone, tonno, ecc.) / Frutti di mare / Formaggio dolce e a pasta molle;Italia;Südtirol - Alto Adige;Pinot Blanc;2020;40.6091;4.26761;58.6125;albero da frutta/Erbaceo/agrume
Nals Margreid;Gennen Sauvignon;4.0;38;13.2;na / na / na;Italia;Südtirol - Alto Adige;Sauvignon Blanc;2020;;;;
Matteo Correggia;Roero Arneis;3.7;240;10.95;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Roero;Arneis;2019;61.5292;19.7282;54.7248;albero da frutta/agrume/Erbaceo
Vigneti Massa;Costa del Vento Derthona;4.3;54;38.99;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Piemonte;Timorasso;2018;68.4746;24.2801;52.012;Erbaceo/albero da frutta/legno
Andrian;Andrius Sauvignon Blanc;4.2;89;29.9;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Südtirol - Alto Adige;Sauvignon Blanc;2019;65.9086;27.7403;52.8511;albero da frutta/agrume/legno
Benanti;Contrada Cavaliere Etna Bianco;3.8;296;34.8;Frutti di mare / Vegetariano / Antipasti e spuntini;Italia;Etna;Carricante;2018;57.6536;2.90987;47.8418;Erbaceo/albero da frutta/agrume
Tenuta Ammiraglia;Masso Vivo Vermentino;3.7;164;8.9;Pasta / Vegetariano / Antipasti e spuntini;Italia;Toscana;Vermentino;2020;37.2677;17.0586;63.0003;albero da frutta/agrume/Erbaceo
Baglio di Pianetto;Timeo Grillo;3.7;94;11.58;Frutti di mare / Vegetariano / Antipasti e spuntini;Italia;Terre Siciliane;Grillo;2018;57.0395;6.76156;42.1147;agrume/albero da frutta/Erbaceo
Kellerei Eisacktal - Cantina Valle Isarco;Chardonnay;4.0;34;10.4;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Südtirol - Alto Adige;Chardonnay;2020;46.0602;27.9161;40.9864;albero da frutta/agrume/nota tropicale
Antinori;Castello della Sala Bramìto Chardonnay;4.2;65;15.9;Pasta / Vegetariano / Antipasti e spuntini;Italia;Umbria;Chardonnay;2021;42.6059;23.0328;64.3836;legno/albero da frutta/agrume
Ettore Germano;Binel Langhe Bianco;3.8;55;16.2;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Langhe;Miscela;2017;60.516;23.3259;50.4692;legno/agrume/albero da frutta
Romagnoli;Colto Vitato Filanda;3.9;41;12.1;Pasta / Vegetariano / Antipasti e spuntini;Italia;Emilia-Romagna;;2017;36.4139;24.0147;67.8676;Erbaceo/legno/lieviti
Terlan (Terlano);Tradition Pinot Grigio;4.0;452;12.4;Frutti di mare / Vegetariano / Funghi;Italia;Südtirol - Alto Adige;Pinot Grigio;2020;42.6187;14.7968;42.1819;albero da frutta/agrume/Erbaceo
Schiopetto;Collio Friulano;3.9;171;18.0;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Collio;Friulano;2019;60.6649;20.8803;50.6836;albero da frutta/Erbaceo/agrume
Mandrarossa;Santannella;4.0;75;9.88;Frutti di mare / Vegetariano / Antipasti e spuntini;Italia;Terre Siciliane;Miscela;2020;65.8779;11.5237;33.1688;legno/albero da frutta/agrume
Pievalta;Dominè Verdicchio dei Castelli di Jesi Classico Superiore;3.7;91;10.2;Pasta / Vegetariano / Antipasti e spuntini;Italia;Verdicchio dei Castelli di Jesi;Verdicchio;2018;45.1918;18.8918;59.9942;agrume/lieviti/vegetale
Tenuta Sant'Antonio;Monte Ceriani Soave;3.8;142;8.0;Frutti di mare / Vegetariano / Antipasti e spuntini;Italia;Soave;Garganega;2018;37.1978;0.999583;55.9755;albero da frutta/agrume/nota tropicale
Antinori;Villa Antinori Toscana Bianco;3.8;2768;12.39;Pasta / Vegetariano / Antipasti e spuntini;Italia;Toscana;Trebbiano;2020;42.1876;21.8649;64.4628;agrume/albero da frutta/Erbaceo
Manincor;Réserve della Contessa;4.1;306;19.0;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Südtirol - Alto Adige;Miscela;2020;59.6475;20.9889;52.5671;albero da frutta/Erbaceo/agrume
Villabella;Cà del Lago Lugana;3.8;88;7.2;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Lugana;Chardonnay;2020;51.4341;23.2168;48.5405;albero da frutta/agrume/lieviti
S. Cristina;Lugana Vigneto Massoni;4.2;146;12.39;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Lugana;Trebbiano;2021;55.5779;23.1083;49.156;agrume/albero da frutta/Erbaceo
Meroi;Sauvignon;4.2;35;18.9;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Colli Orientali del Friuli;Sauvignon Blanc;2019;60.0048;25.1613;47.6557;albero da frutta/legno/agrume
Peter Zemmer;Chardonnay Riserva Crivelli;4.1;42;38.5;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Südtirol - Alto Adige;Chardonnay;2018;62.7289;18.8028;41.4174;legno/albero da frutta/agrume
Olivini;Demesse Vecchie Lugana;3.8;77;12.9;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Lugana;Trebbiano;2018;57.7508;21.953;50.6209;agrume/albero da frutta/legno
La Magnolia;Ribolla Gialla;3.8;51;11.02;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Colli Orientali del Friuli;Ribolla Gialla;2020;50.2908;25.2578;51.9976;agrume/albero da frutta/bacche nere
Vie di Romans;Piere Sauvignon Blanc;4.4;52;25.55;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Friuli Isonzo;Sauvignon Blanc;2020;64.9468;24.5266;52.8892;agrume/albero da frutta/vegetale
Torre Fornello;Una;4.1;51;35.1;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Colli Piacentini;Malvasia di Candia Aromatica;2015;69.2686;20.5403;41.6037;Erbaceo/nota tropicale/spezie
La Crotta di Vegneron;Chambave Muscat;3.8;73;15.47;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Valle d'Aosta;Muscat Blanc;2020;63.1971;31.4273;49.7741;albero da frutta/Erbaceo/agrume
Suavia;Massifitti Trebbiano di Soave;4.0;94;14.5;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Verona;Trebbiano;2018;52.0018;14.418;54.8373;albero da frutta/Erbaceo/agrume
Antinori;Castello della Sala Cervaro della Sala;4.2;83;90.0;Pasta / Vegetariano / Antipasti e spuntini;Italia;Umbria;Chardonnay;2001;49.6059;26.5888;63.8736;legno/albero da frutta/Erbaceo
Feudi di San Gregorio;Campanaro;3.7;203;30.5;Frutti di mare / Vegetariano / Antipasti e spuntini;Italia;Irpinia;Miscela;2015;57.78;11.3465;42.5316;agrume/Erbaceo/albero da frutta
Sartarelli;Tralivio;3.7;178;13.9;Pasta / Vegetariano / Antipasti e spuntini;Italia;Verdicchio dei Castelli di Jesi;Verdicchio;2016;42.2676;22.7202;64.1431;albero da frutta/Erbaceo/agrume
Pranzegg;Caroline;3.8;61;34.13;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Trentino-Alto Adige;Miscela;2017;61.2211;20.6981;49.3895;agrume/albero da frutta/Erbaceo
Tasca d'Almerita;Regaleali Bianco Sicilia;3.9;63;8.82;Frutti di mare / Vegetariano / Antipasti e spuntini;Italia;Terre Siciliane;Ansonica;2021;57.3133;4.58013;36.201;albero da frutta/agrume/Erbaceo
De Stefani;Pinot Grigio;3.8;68;10.8;Frutti di mare / Vegetariano / Funghi;Italia;Venezia;Pinot Grigio;2020;39.1713;15.1285;40.6076;albero da frutta/agrume/nota tropicale
Les Crêtes;Petite Arvine;3.9;431;24.6;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Valle d'Aosta;Petite Arvine;2019;59.3061;21.9475;53.5539;albero da frutta/agrume/Erbaceo
Colterenzio (Schreckbichl);Pinot Grigio;3.8;404;13.0;Frutti di mare / Vegetariano / Funghi;Italia;Südtirol - Alto Adige;Pinot Grigio;2018;41.0993;12.2443;44.3724;albero da frutta/agrume/Erbaceo
Cave Mont Blanc de Morgex et la Salle;Landeren;3.8;28;27.1;Pesce grasso (salmone, tonno, ecc.) / Frutti di mare / Formaggio dolce e a pasta molle;Italia;Valle d'Aosta;Pinot Blanc;2017;42.5;0.0;55.0;
Ferlat;Friulano;4.1;26;16.0;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Friuli Isonzo;Tocai Friulano;2019;54.1894;26.5661;53.6295;frutti rossi/agrume/Floreale
Pio Cesare;L'Altro Chardonnay;3.8;104;14.5;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Langhe;Chardonnay;2020;59.4683;21.436;50.4617;legno/albero da frutta/agrume
Ornellaia;Poggio alle Gazze;4.2;112;54.0;Pasta / Vegetariano / Antipasti e spuntini;Italia;Toscana;Sauvignon Blanc;2011;45.0337;22.9807;64.6231;albero da frutta/agrume/Erbaceo
Cantina Kurtatsch;Kofl Sauvignon;4.0;66;16.85;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Südtirol - Alto Adige;Sauvignon Blanc;2019;61.9515;17.986;52.6465;vegetale/agrume/albero da frutta
Zenato;Lugana San Benedetto;4.0;69;9.76;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Lugana;Trebbiano;2021;58.2117;23.0207;50.2841;albero da frutta/agrume/Erbaceo
Cà Maiol;Prestige Lugana;3.8;600;12.75;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Lugana;Trebbiano;2019;56.0466;22.6102;50.1609;albero da frutta/agrume/Erbaceo
La Monacesca;Terra di Mezzo;3.9;48;22.35;Pasta / Vegetariano / Antipasti e spuntini;Italia;Verdicchio di Matelica;Verdicchio;2015;49.3867;36.9141;55.4547;albero da frutta/nota tropicale/agrume
Puiatti;Sauvignon;3.9;92;11.4;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Collio;Sauvignon Blanc;2020;57.9895;26.1539;47.5906;albero da frutta/agrume/Erbaceo
Feudi di San Gregorio;Campanaro;3.8;174;24.5;Frutti di mare / Vegetariano / Antipasti e spuntini;Italia;Irpinia;Miscela;2013;57.78;11.3465;42.5316;agrume/Erbaceo/albero da frutta
Ricchi;Lugana Blanc;4.1;39;14.1;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Lugana;Trebbiano;2020;52.7869;20.2237;51.976;albero da frutta/agrume/Erbaceo
Schola Sarmenti;Fiano Bianco;3.8;69;9.9;Frutti di mare / Vegetariano / Antipasti e spuntini;Italia;Salento;Fiano;2019;60.5623;5.1706;36.5384;Erbaceo/albero da frutta/agrume
Roagna;Solea Langhe;4.3;53;95.9;na / na / na;Italia;Langhe;Miscela;2018;;;;
Marco Felluga;Mongris Collio Pinot Grigio;3.9;234;12.8;Frutti di mare / Vegetariano / Funghi;Italia;Collio;Pinot Grigio;2020;41.7278;11.2882;41.1756;albero da frutta/agrume/Erbaceo
Niklas;LUXS Kerner;3.9;60;16.05;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Südtirol - Alto Adige;Kerner;2019;55.6289;22.3107;51.4579;nota tropicale/agrume/albero da frutta
Gagliardi;Verdicchio di Matelica;3.8;31;10.89;Pasta / Vegetariano / Antipasti e spuntini;Italia;Verdicchio di Matelica;Verdicchio;2020;44.1042;23.6588;64.2888;Erbaceo/agrume/albero da frutta
Denis Montanar;T Borc Sandrigo;3.8;101;19.29;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Friuli-Venezia Giulia;Merlot;2018;56.1982;19.274;57.4923;albero da frutta/agrume/Floreale
Antonio Caggiano;Devon Greco di Tufo;4.1;135;16.65;Frutti di mare / Vegetariano / Antipasti e spuntini;Italia;Greco di Tufo;Greco;2020;63.8304;5.15331;36.6166;albero da frutta/agrume/nota tropicale
Gaja;Gaia & Rey Langhe;4.5;422;349.0;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Langhe;Chardonnay;2013;63.239;29.4452;47.8767;legno/albero da frutta/Erbaceo
Donnafugata;Sicilia Damarino;3.7;415;9.36;Frutti di mare / Vegetariano / Antipasti e spuntini;Italia;Sicilia;Miscela;2019;48.238;15.4091;39.5332;albero da frutta/agrume/Erbaceo
Librandi;Critone Bianco;4.0;495;7.9;Frutti di mare / Vegetariano / Antipasti e spuntini;Italia;Val di Neto;Chardonnay;2020;59.9997;8.68202;38.4805;albero da frutta/agrume/Erbaceo
Bertani;Soave-Bertani (Cav Giov. Batt. Bertani) (Vintage Edition) Soave;3.8;165;13.5;Frutti di mare / Vegetariano / Antipasti e spuntini;Italia;Soave Classico;Garganega;2018;34.0599;6.28662;56.0687;albero da frutta/Erbaceo/agrume
Ornellaia;Toscana Bianco;4.5;44;290.0;Pasta / Vegetariano / Antipasti e spuntini;Italia;Toscana;Miscela;2018;52.9221;22.587;63.6418;albero da frutta/agrume/legno
Vignamato;Versiano Verdicchio dei Castelli di Jesi Classico Superiore;3.8;28;11.55;Pasta / Vegetariano / Antipasti e spuntini;Italia;Verdicchio dei Castelli di Jesi;Verdicchio;2013;47.3734;18.9478;67.1588;albero da frutta/agrume/Invecchiamento
Girlan;Plattenriegl Pinot Bianco;4.0;102;12.1;Pesce grasso (salmone, tonno, ecc.) / Frutti di mare / Formaggio dolce e a pasta molle;Italia;Südtirol - Alto Adige;Pinot Blanc;2020;44.317;8.3232;56.1512;albero da frutta/agrume/Erbaceo
Cà Maiol;Prestige Lugana;3.8;494;9.63;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Lugana;Trebbiano;2020;56.0466;22.6102;50.1609;albero da frutta/agrume/Erbaceo
Allegrini;Oasi Mantellina Lugana;3.9;82;12.49;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Lugana;Trebbiano;2020;60.3325;19.0969;53.694;albero da frutta/agrume/Erbaceo
Baglio di Pianetto;Timeo Grillo;3.8;70;11.0;Frutti di mare / Vegetariano / Antipasti e spuntini;Italia;Terre Siciliane;Grillo;2019;57.0395;6.76156;42.1147;agrume/albero da frutta/Erbaceo
Pantaleone;Onirocep;3.9;78;15.6;Pasta / Vegetariano / Antipasti e spuntini;Italia;Marche;Pecorino;2020;50.8851;20.7661;63.2787;albero da frutta/Erbaceo/agrume
Pacherhof;Private Cuvée;4.3;67;34.9;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Südtirol - Alto Adige;Riesling;2018;65.4733;18.384;55.933;nota tropicale/agrume/vegetale
Mamete Prevostini;Opera Bianco;4.1;73;16.9;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Alpi Retiche;Miscela;2020;56.0304;19.434;47.7365;legno/albero da frutta/agrume
Jermann;Afix Riesling;3.8;92;20.5;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;delle Venezie;Riesling;2018;57.3496;20.3745;52.1353;albero da frutta/Erbaceo/agrume
St. Michael-Eppan;Lahn Sauvignon;3.9;530;25.9;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Südtirol - Alto Adige;Sauvignon Blanc;2018;57.4926;19.5531;54.2541;agrume/albero da frutta/Erbaceo
Cenatiempo;Kalimera;4.3;87;25.14;Frutti di mare / Vegetariano / Antipasti e spuntini;Italia;Ischia;Biancolella;2019;67.2834;11.6102;35.6147;Erbaceo/albero da frutta/nota tropicale
Forchir;Soresere Sauvignon;3.7;98;9.52;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Friuli Grave;Sauvignon Blanc;2019;52.2471;20.2945;51.3852;albero da frutta/agrume/vegetale
Nals Margreid;Magred Chardonnay;3.8;37;13.9;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Südtirol - Alto Adige;Chardonnay;2020;59.5365;21.87;45.9638;nota tropicale/legno/albero da frutta
Petrolo;Boggina B Bianco;4.3;44;49.0;Pasta / Vegetariano / Antipasti e spuntini;Italia;Toscana;Trebbiano Toscano;2017;54.2576;19.1717;56.1129;Erbaceo/agrume/albero da frutta
Alois Lageder;Chardonnay;3.7;565;14.2;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Südtirol - Alto Adige;Chardonnay;2019;54.1066;20.4676;49.7773;albero da frutta/agrume/Erbaceo
Cantina Kurtatsch;Amos;4.1;26;22.0;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Trentino-Alto Adige;Miscela;2018;63.8247;17.0825;48.9291;albero da frutta/legno/agrume
Borgo Magredo;Pinot Grigio;3.8;103;10.2;Frutti di mare / Vegetariano / Funghi;Italia;Friuli Grave;Pinot Grigio;2019;41.5999;11.3776;41.6422;albero da frutta/agrume/Erbaceo
Produttori Vini Manduria;Zìn Fiano;4.0;526;10.2;Frutti di mare / Vegetariano / Antipasti e spuntini;Italia;Puglia;Fiano;2020;58.1129;13.0141;33.6988;albero da frutta/agrume/Erbaceo
Caprera;Fortuna Trebbiano d’Abruzzo;3.9;39;15.0;Pasta / Vegetariano / Antipasti e spuntini;Italia;Abruzzo;Miscela;2019;45.381;13.8327;62.2695;Erbaceo/albero da frutta/legno
De Fermo;Launegild Chardonnay Colline Pescaresi;3.9;86;23.9;Frutti di mare / Vegetariano / Antipasti e spuntini;Italia;Colline Pescaresi;Chardonnay;2017;62.4619;3.96723;31.8369;legno/albero da frutta/lieviti
Zuc di Volpe;Pinot Grigio;3.9;35;19.9;Frutti di mare / Vegetariano / Funghi;Italia;Colli Orientali del Friuli;Pinot Grigio;2017;47.6703;17.2005;32.1648;albero da frutta/Erbaceo/agrume
Bulgarini;010 Lugana;4.2;145;13.97;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Lugana;Verdicchio;2020;60.1968;19.7816;49.9027;albero da frutta/Erbaceo/agrume
Terlan (Terlano);Tradition Gewürztraminer;3.9;531;14.0;Maiale / Pesce grasso (salmone, tonno, ecc.) / Cibi speziati;Italia;Südtirol - Alto Adige;Gewürztraminer;2020;65.7382;35.5949;28.4247;nota tropicale/albero da frutta/Erbaceo
Sella & Mosca;Cala Reale Vermentino di Sardegna;3.8;271;9.9;Frutti di mare / Vegetariano / Antipasti e spuntini;Italia;Vermentino di Sardegna;Vermentino;2020;57.0886;10.6866;34.6177;Erbaceo/agrume/albero da frutta
Gini;Soave Classico;3.7;313;12.32;Frutti di mare / Vegetariano / Antipasti e spuntini;Italia;Soave Classico;Garganega;2020;31.0389;3.13668;57.8663;albero da frutta/agrume/Erbaceo
Rivera;Lama dei Corvi Chardonnay;3.9;32;12.32;Frutti di mare / Vegetariano / Antipasti e spuntini;Italia;Castel del Monte;Chardonnay;2019;63.8459;9.8797;37.0357;legno/Erbaceo/albero da frutta
Lis Neris;Venezia Giulia Fiore di Campo;4.0;96;16.45;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Venezia Giulia;Miscela;2020;60.0254;23.5599;51.1409;agrume/albero da frutta/Erbaceo
Köfererhof;Riesling;4.0;46;24.5;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Südtirol - Alto Adige;Riesling;2018;59.6827;22.4116;57.4079;Erbaceo/albero da frutta/agrume
Depperu;Ruinas Colli del Limbara;4.3;202;24.9;Frutti di mare / Vegetariano / Antipasti e spuntini;Italia;Vermentino di Gallura;Vermentino;2019;66.9376;19.189;37.035;albero da frutta/Erbaceo/nota tropicale
Elena Walch;Müller Thurgau Vigneti delle Dolomiti;3.8;146;9.5;Frutti di mare / Cibi speziati / Vegetariano;Italia;Vigneti delle Dolomiti;Müller-Thurgau;2020;33.6379;14.5733;40.1174;albero da frutta/Erbaceo/agrume
Lenzini;Vermignon;3.9;29;22.9;Pasta / Vegetariano / Antipasti e spuntini;Italia;Toscana;Miscela;2020;40.0889;14.3075;65.8145;Erbaceo/albero da frutta/agrume
Graci;Arcurìa Etna Bianco;4.1;66;39.5;Frutti di mare / Vegetariano / Antipasti e spuntini;Italia;Etna;Carricante;2018;63.99;1.92239;44.3061;agrume/Erbaceo/legno
Tenuta Montecchiesi;Vermentino - Chardonnay;4.1;29;10.8;Pasta / Vegetariano / Antipasti e spuntini;Italia;Toscana;Miscela;2021;43.2239;28.8979;65.2454;albero da frutta/agrume/Erbaceo
Grawü Grasselli & Würth;Chardonnay;3.8;47;25.0;Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;Italia;Vigneti delle Dolomiti;Chardonnay;2018;67.432;15.875;52.11;albero da frutta/agrume/Erbaceo
