idname,price,wine_type,legg_strutt,secco_dolce,piatto_acid,notes,Clusters
Pinot Grigio Alto Adige - 2020.0 - Franz Haas,13.5,Pinot Grigio,39.333,12.5697,42.1631,albero da frutta/Erbaceo/agrume,8
Pinot Grigio - 2020.0 - Attems,8.5,Pinot Grigio,42.3129,13.4722,42.3367,albero da frutta/agrume/Erbaceo,8
Netrroir Soave - 2018.0 - Mainente,19.03,Garganega,36.6377,0.496378,54.8913,legno/albero da frutta/Erbaceo,22
Gräfin de la Tour - 2014.0 - Villa Russiz,35.9,Chardonnay,68.5716,27.4157,49.8191,legno/albero da frutta/agrume,4
Filagnotti Bianco - 2016.0 - Cascina Degli Ulivi,27.9,Cortese,65.756,24.809,52.4752,Erbaceo/agrume/albero da frutta,10
Elix - 2015.0 - Baron Di Pauli,19.7,Gewürztraminer,68.491,36.5135,33.2297,Floreale/agrume/albero da frutta,11
La Rocca Cortese Piemonte - 2018.0 - Albino Rocca,17.5,Cortese,63.5886,23.131,52.629,albero da frutta/Erbaceo/legno,22
Maso Reiner Chardonnay - 2019.0 - Kettmeir,24.0,Chardonnay,66.0061,22.1791,43.8093,legno/Erbaceo/lieviti,9
Gavi Villa Scolca - 2020.0 - La Scolca,17.6,Cortese,17.853,0.0,74.6492,agrume/albero da frutta/Erbaceo,10
Riflessi di Sole Insolia - 2018.0 - Avide,19.9,Inzolia,67.0025,5.05833,28.9,legno/albero da frutta/nota tropicale,6
Otto Soave Classico - 2021.0 - Prà,12.5,Garganega,30.743,1.62503,59.8712,albero da frutta/agrume/Erbaceo,17
Collio Chardonnay - 2020.0 - Marco Felluga,13.8,Chardonnay,56.2234,23.6172,50.8283,albero da frutta/agrume/nota tropicale,11
Montiggl Riesling - 2020.0 - St. Michael-Eppan,14.8,Riesling,56.2011,24.1081,56.5,albero da frutta/Erbaceo/agrume,12
Pinot Grigio - 2020.0 - Pacherhof,20.5,Pinot Grigio,39.8558,16.203,46.7251,albero da frutta/vegetale/agrume,1
Vinnae (Servus Cella) Ribolla Gialla - 2020.0 - Jermann,17.9,Miscela,58.6095,21.6787,54.3232,albero da frutta/agrume/Erbaceo,7
Ten Langhe - 2018.0 - Massimo Rattalino,11.5,Miscela,52.7748,14.76,54.9693,albero da frutta/agrume/Floreale,7
Fecerunt Pecorino - 2020.0 - Fabulas,15.9,Pecorino,37.3151,29.6016,66.6992,Erbaceo/lieviti/albero da frutta,21
Serra Del Conte Verdicchio Dei Castelli Di Jesi Classico - 2020.0 - Garofoli,6.6,Verdicchio,39.966,19.1963,67.648,agrume/albero da frutta/Erbaceo,3
Criseo - 2018.0 - Guado al Melo,20.7,Vermentino,55.7364,19.6751,59.7984,albero da frutta/Erbaceo/nota tropicale,5
Aristos Gewürztraminer - 2020.0 - Kellerei Eisacktal - Cantina Valle Isarco,16.5,Gewürztraminer,65.934,31.9745,24.0094,albero da frutta/Erbaceo/legno,22
Lahn Sauvignon - 2020.0 - St. Michael-Eppan,14.4,Sauvignon Blanc,57.4926,19.5531,54.2541,agrume/albero da frutta/Erbaceo,14
Versalto Pinot Bianco - 2019.0 - Alois Lageder,15.99,Pinot Blanc,40.1778,3.69212,57.5084,albero da frutta/Erbaceo/agrume,0
Chiaramonte Inzolia Sicilia - 2020.0 - Firriato,8.2,Ansonica,59.6595,2.68157,37.1051,agrume/albero da frutta/nota tropicale,11
Chardonnay - 2018.0 - Meroi,39.9,Chardonnay,63.8744,20.4806,40.5291,legno/lieviti/agrume,4
Sacrisassi Friuli Colli Orientali Bianco - 2018.0 - Le Due Terre,34.8,Miscela,64.0812,24.3597,50.2409,Erbaceo/albero da frutta/agrume,7
Pinot Grigio - 2016.0 - Primosic,42.0,Pinot Grigio,55.1516,9.86168,44.7602,albero da frutta/agrume/legno,4
Grillo della Timpa - 2020.0 - Feudo Montoni,13.0,Grillo,62.8796,9.14479,37.1519,agrume/albero da frutta/Erbaceo,13
Gagliardetta Zibibbo - 2019.0 - Curatolo Arini,16.4,Zibibbo,64.685,7.78875,24.0162,nota tropicale/agrume/albero da frutta,11
Kolbenhof Gewürztraminer - 2020.0 - J. Hofstätter,28.5,Gewürztraminer,66.4466,38.8241,29.2928,nota tropicale/albero da frutta/Erbaceo,5
Langhe Sauvignon - 2017.0 - Matteo Correggia,25.4,Sauvignon Blanc,62.11,26.7143,48.0124,agrume/albero da frutta/vegetale,1
Calvarino Soave Classico - 2018.0 - Pieropan,20.3,Garganega,31.3923,3.67566,58.2686,albero da frutta/agrume/Erbaceo,17
Lighea - 2020.0 - Donnafugata,12.44,Muscat of Alexandria,60.5861,17.8328,34.5809,albero da frutta/agrume/Erbaceo,12
Pinot Grigio - 2018.0 - St. Michael-Eppan,22.0,Pinot Grigio,42.3586,12.4672,43.5848,albero da frutta/agrume/Erbaceo,8
Blancfumat Sauvignon (Collezione Privata i Poderi) - 2020.0 - Collavini,12.5,Sauvignon Blanc,59.3411,21.7261,54.281,albero da frutta/vegetale/agrume,1
Timorasso Colli Tortonesi - 2019.0 - Oltretorrente,21.9,Cortese,65.3083,21.5396,55.0913,Erbaceo/albero da frutta/agrume,10
Sermine Langhe Chardonnay - 2020.0 - Ca’ del Baio,21.6,Chardonnay,61.6521,24.0368,48.7809,legno/agrume/Erbaceo,18
Etna Santo Spirito Bianco - 2018.0 - Tenuta delle Terre Nere,44.0,Carricante,57.213,7.62928,38.5714,Erbaceo/albero da frutta/agrume,15
Alteni di Brassica Langhe - 2016.0 - Gaja,96.0,Sauvignon Blanc,60.3409,22.6881,49.4695,agrume/albero da frutta/Erbaceo,14
Vigna ai Sassi Riserva Vernaccia di San Gimignano - 2019.0 - Tenuta Le Calcinaie,19.3,Vernaccia,43.2093,18.2441,66.053,albero da frutta/agrume/Erbaceo,12
Damian Gewurztraminer - 2019.0 - Kornell,14.5,Gewürztraminer,60.5523,30.7415,35.5508,albero da frutta/nota tropicale/Erbaceo,5
Crescendo - 2020.0 - Selvadolce,19.9,Pigato,64.6419,27.3158,48.0892,Erbaceo/lieviti/albero da frutta,21
Dis Cumieris Malvasia Istriana - 2011.0 - Vie di Romans,34.0,Malvasia,56.6403,22.212,49.9472,albero da frutta/Erbaceo/agrume,20
Blanc de Morgex et de La Salle - 2019.0 - Maison Vevey Albert,22.2,Prié,59.9881,16.5474,63.6083,agrume/Erbaceo/albero da frutta,12
Contrada Blandano Etna Blanc - 2016.0 - Terra Costantino,34.0,Carricante,65.1476,0.0,38.7886,legno/albero da frutta/Erbaceo,22
Grüner Veltliner - 2017.0 - Kellerei Eisacktal - Cantina Valle Isarco,18.4,Grüner Veltliner,59.2318,22.282,54.7889,albero da frutta/agrume/Erbaceo,12
Ciari Sauvignon Blanc - 2019.0 - Borgo Molino,7.7,Sauvignon Blanc,54.9178,19.7968,53.6472,albero da frutta/agrume/Erbaceo,14
Flora Pinot Bianco Riserva - 2017.0 - Girlan,21.3,Weissburgunder,52.3929,0.0,56.2857,vegetale/agrume/Invecchiamento,1
Collio Sauvignon - 2016.0 - Schiopetto,20.0,Sauvignon Blanc,62.6599,25.479,51.1245,agrume/albero da frutta/vegetale,1
Toscana Batar - 2018.0 - Querciabella,117.0,Miscela,50.3016,29.4964,63.1536,legno/albero da frutta/Erbaceo,22
Etna Bianco - 2020.0 - Tenuta delle Terre Nere,21.0,Carricante,61.2459,4.28767,37.3787,Erbaceo/agrume/albero da frutta,15
Verdicchio dei Castelli di Jesi Classico Superiore - 2019.0 - Andrea Felici,13.99,Verdicchio,43.5246,19.7191,66.0711,agrume/albero da frutta/Erbaceo,3
Capo Martino - 2018.0 - Jermann,49.2,Chardonnay,63.1137,28.1374,48.02,albero da frutta/Erbaceo/legno,9
Petrara Verdicchio di Matelica - 2019.0 - Borgo Paglianetto,12.4,Verdicchio,45.7022,23.3089,65.8565,Erbaceo/agrume/albero da frutta,3
Sentiero delle Gerle Etna Bianco - 2019.0 - Mandrarossa,12.72,Carricante,52.9937,11.7626,45.0,albero da frutta/Erbaceo/lieviti,21
Sole e Vento - 2020.0 - Marco de Bartoli,14.5,Miscela,56.8374,11.0863,40.78,albero da frutta/agrume/Erbaceo,7
Pinot Grigio - 2014.0 - Sturm,14.1,Pinot Grigio,45.6413,14.5067,47.5627,albero da frutta/agrume/lieviti,8
M Capriva Del Friuli - 2020.0 - Schiopetto,65.0,Miscela,65.253,20.4196,49.8643,albero da frutta/Erbaceo/agrume,7
Marani - 2019.0 - Sartori di Verona,12.9,Garganega,61.9783,30.1535,46.2048,Erbaceo/albero da frutta/legno,22
Fiano di Avellino - 2019.0 - Rocca del Principe,14.4,Fiano,62.7823,8.83586,40.0019,albero da frutta/Erbaceo/agrume,16
Trinità Roero Arneis - 2019.0 - Malvirà,12.72,Arneis,59.8021,22.7294,50.5463,albero da frutta/Erbaceo/agrume,12
Castello della Sala Cervaro della Sala - 1999.0 - Antinori,98.0,Chardonnay,49.6003,26.5905,63.8753,legno/albero da frutta/Erbaceo,9
Versalto Pinot Bianco - 2018.0 - Alois Lageder,16.0,Pinot Blanc,40.1778,3.69212,57.5084,albero da frutta/Erbaceo/agrume,0
Bianco - 2020.0 - Tenuta Ulisse,14.49,Passerina,42.8606,23.8646,63.9551,albero da frutta/agrume/Floreale,11
Chardonnay - 2018.0 - Cantina Bolzano / Kellerei Bozen,10.5,Chardonnay,58.4478,18.7835,54.0076,agrume/nota tropicale/albero da frutta,11
Ronco del Cerò Sauvignon - 2020.0 - Venica & Venica,21.8,Sauvignon Blanc,62.4973,24.6544,50.6251,albero da frutta/agrume/Erbaceo,14
Pinot Grigio - 2020.0 - Muzic,12.08,Pinot Grigio,48.0278,14.0648,36.5633,agrume/albero da frutta/vegetale,1
Vogelmaier Moscato Giallo - 2020.0 - Alois Lageder,17.2,Moscato Giallo,55.6821,27.2433,47.2168,nota tropicale/albero da frutta/Erbaceo,5
Aorivola - 2019.0 - I Cacciagalli,15.0,Falanghina,63.0831,10.4344,35.4246,agrume/Erbaceo/albero da frutta,13
Torre di Giano Vigna Il Pino Torgiano Bianco - 2018.0 - Lungarotti,19.55,Miscela,48.9048,19.9535,63.6287,albero da frutta/legno/agrume,4
Masso Vivo Vermentino - 2017.0 - Tenuta Ammiraglia,11.4,Vermentino,37.2677,17.0586,63.0003,albero da frutta/agrume/Erbaceo,2
Kin - 2015.0 - Tappero Merlo Domenico,26.4,Erbaluce,65.1769,41.9015,15.0201,Erbaceo,21
Gavi dei Gavi (Black label) - 2020.0 - La Scolca,22.45,Cortese,19.3885,0.0,77.9598,agrume/albero da frutta/Erbaceo,10
Capolemole Bianco - 2019.0 - Marco Carpineti,11.7,Bellone,52.3305,22.9552,64.087,Erbaceo/albero da frutta/agrume,12
Sauvignon - Malvasia - 2020.0 - Il Pumo,7.4,Sauvignon Blanc,56.6576,6.9909,37.0246,agrume/albero da frutta/nota tropicale,11
Müller - Thurgau - 2018.0 - Alois Lageder,14.2,Müller-Thurgau,28.9111,7.27854,33.0761,albero da frutta/agrume/Erbaceo,13
Verdeca Sette Lune - 2017.0 - L'Archetipo,20.35,Verdeca,58.9283,8.53236,42.3794,agrume/Erbaceo/albero da frutta,13
Soave - 2020.0 - Allegrini,8.5,Miscela,28.6861,1.12169,58.3723,agrume/albero da frutta/Erbaceo,7
Where Dreams have no end (W... Dreams...) - 2016.0 - Jermann,49.8,Chardonnay,64.3928,27.2079,46.6516,legno/albero da frutta/agrume,4
Erse Etna Bianco - 2019.0 - Tenuta di Fessina,23.45,Carricante,60.2055,1.22145,40.5068,Erbaceo/albero da frutta/agrume,15
Petrizza - 2020.0 - Masone Mannu,14.5,Vermentino,60.5012,9.05915,40.8178,albero da frutta/agrume/Erbaceo,2
Vernaccia di San Gimignano Blanco - 2021.0 - Panizzi,10.5,Vernaccia di San Gimignano,43.8086,18.411,66.2618,albero da frutta/agrume/Erbaceo,12
Alte Reben Sylvaner - 2018.0 - Pacherhof,28.2,Sylvaner,60.6351,24.9014,50.8849,albero da frutta/Erbaceo/lieviti,21
La Pettegola Vermentino - 2018.0 - Banfi,10.25,Vermentino,41.7316,25.4615,64.0949,agrume/albero da frutta/Erbaceo,2
Selvabianca Vernaccia di San Gimignano - 2019.0 - Il Colombaio di Santachiara,15.9,Vernaccia di San Gimignano,42.669,18.1808,64.3863,albero da frutta/agrume/Erbaceo,12
Fiano Di Avellino Pietracalda - 2011.0 - Feudi di San Gregorio,22.0,Fiano,60.1488,3.10388,42.6204,agrume/albero da frutta/Erbaceo,16
Langhe Bianco - 2019.0 - Piero Busso,17.5,Chardonnay,51.8496,30.2113,42.7097,Erbaceo/lieviti/legno,9
Favorita Langhe - 2019.0 - Monchiero Carbone,9.6,Favorita,58.0286,22.194,49.5684,albero da frutta/Erbaceo/legno,22
Poggi Reali Greco di Tufo - 2018.0 - Guido Marsella,15.25,Greco,64.5083,8.84669,39.4107,agrume/Erbaceo/vegetale,16
Nuragus di Cagliari - 2020.0 - Antonella Corda,14.6,Nuragus,53.0267,0.0,40.2835,agrume/albero da frutta/Erbaceo,13
Manna Schweizer - 2020.0 - Franz Haas,23.5,Gewürztraminer,62.3059,24.9296,52.8374,albero da frutta/Erbaceo/nota tropicale,5
Blu Vermentino di Sardegna - 2020.0 - Santa Maria La Palma,6.66,Vermentino,61.166,8.1077,34.6994,albero da frutta/agrume/Erbaceo,2
Recit Roero Arneis - 2020.0 - Monchiero Carbone,18.0,Arneis,61.674,25.5401,47.715,albero da frutta/agrume/Erbaceo,12
Chardonnay Piemonte Monteriolo - 2008.0 - Coppo,161.0,Chardonnay,67.7978,23.6235,46.4636,legno/albero da frutta/agrume,4
Meridiano Chardonnay - 2018.0 - Ricchi,16.4,Chardonnay,60.3092,33.1171,49.4144,legno/lieviti/albero da frutta,9
Poggio alle Gazze - 2019.0 - Ornellaia,42.8,Sauvignon Blanc,45.0337,22.9807,64.6231,albero da frutta/agrume/Erbaceo,14
Lafóa Gewürztraminer - 2018.0 - Colterenzio (Schreckbichl),23.8,Gewürztraminer,70.0601,34.2326,36.9147,Erbaceo/albero da frutta/nota tropicale,5
Penóner Pinot Grigio - 2018.0 - Cantina Kurtatsch,16.0,Pinot Grigio,45.515,11.7006,36.6548,albero da frutta/Erbaceo/legno,22
Gewürztraminer - 2019.0 - Cantina Kurtatsch,13.9,Gewürztraminer,67.6147,35.4933,31.3275,albero da frutta/nota tropicale/Erbaceo,5
Vieris Sauvignon Blanc - 2011.0 - Vie di Romans,35.0,Sauvignon Blanc,67.7098,24.4985,49.7745,agrume/albero da frutta/Erbaceo,14
Guanciabianca Catarratto - 2019.0 - Ferracane,12.6,Catarratto Bianco,57.0244,6.7378,47.6796,vegetale/albero da frutta/agrume,1
Sauvignon - 2016.0 - Vigna Traverso,13.99,Sauvignon Blanc,61.8266,16.1914,50.7286,nota tropicale/agrume/vegetale,1
Malvasia Carso - 2020.0 - Castelvecchio,12.85,Malvasia,57.1567,18.4611,52.8407,agrume/albero da frutta/vegetale,1
Re Manfredi Basilicata Bianco - 2020.0 - Terre degli Svevi,11.8,Miscela,59.0276,20.9162,35.106,albero da frutta/Erbaceo/agrume,7
Gavi - 2020.0 - La Toledana,9.9,Cortese,19.3824,3.23386,77.3653,albero da frutta/agrume/Erbaceo,10
Salina Bianco - 2020.0 - Colosi,10.9,Miscela,54.1661,11.8836,38.1933,albero da frutta/Erbaceo/agrume,7
Lugana Blanc - 2021.0 - Ca' Lojera,11.1,Trebbiano,58.9535,23.9098,52.3365,albero da frutta/agrume/Erbaceo,19
Limne - 2020.0 - Roveglia,13.1,Trebbiano,59.1847,24.9859,51.9515,albero da frutta/agrume/Erbaceo,19
Müller Thurgau - 2020.0 - Abbazia di Novacella (Stiftskellerei Neustift),10.49,Müller-Thurgau,34.0952,13.4637,37.0339,albero da frutta/agrume/Erbaceo,13
Moscadello di Montalcino - 2019.0 - Capanna,9.9,Moscato,43.3081,51.2558,60.7328,albero da frutta/Erbaceo/nota tropicale,5
Viognier Vino Biologico - 2020.0 - Baglio di Pianetto,8.8,Viognier,53.024,12.7477,35.3232,albero da frutta/agrume/Erbaceo,13
Vigneto du Lot Soave Classico - 2018.0 - Inama Azienda Agricola,95.0,Soave,36.5677,10.7231,54.9964,albero da frutta/legno/Erbaceo,22
Via del Campo Falanghina - 2020.0 - Quintodecimo,32.89,Falanghina,65.2887,8.93822,42.998,albero da frutta/Erbaceo/agrume,13
Bianco di Custoza Superiore Cà del Magro - 2020.0 - Monte del Frá,11.5,Miscela,62.9416,26.7206,47.2613,albero da frutta/Erbaceo/agrume,7
Pinot Bianco - 2020.0 - Doro Princic,20.89,Pinot Blanc,61.5441,11.1744,49.1235,albero da frutta/Erbaceo/agrume,0
Luci Luci Etna Bianco - 2018.0 - Al-Cantara,21.5,Carricante,64.0939,12.4728,38.2835,Erbaceo/albero da frutta/nota tropicale,5
Pietranera - 2020.0 - Marco de Bartoli,23.0,Zibibbo,56.6141,7.87645,37.4369,Erbaceo/agrume/albero da frutta,13
No Name - 2015.0 - Le Vigne di Zamò,16.3,Friulano,61.5308,21.008,51.1491,albero da frutta/Erbaceo/nota tropicale,5
Friulano - 2018.0 - Venica & Venica,19.25,Friulano,58.5717,29.0958,47.9205,albero da frutta/Erbaceo/agrume,21
Müller Thurgau - 2020.0 - Tramin,9.9,Müller-Thurgau,30.6351,9.30019,33.4044,albero da frutta/agrume/Erbaceo,13
Riserva Luna Mater - 2017.0 - Fontana Candida,14.29,Miscela,62.0054,15.5866,61.2784,Erbaceo/albero da frutta/Invecchiamento,7
Arneis Roero - 2021.0 - Vietti,13.45,Arneis,60.6862,21.9431,53.8885,albero da frutta/agrume/Erbaceo,12
Villa Angela Pecorino Offida - 2020.0 - Velenosi,10.8,Pecorino,44.4731,23.8193,62.7745,albero da frutta/agrume/Erbaceo,12
Chardonnay - 2016.0 - Ca' del Bosco,65.0,Chardonnay,63.6313,29.5824,47.8598,legno/albero da frutta/agrume,4
Festival Pinot Grigio - 2019.0 - Kellerei Meran,8.9,Pinot Grigio,41.8082,11.3229,39.1488,albero da frutta/Erbaceo/agrume,8
Gavi di Gavi - 2019.0 - Bricco dei Guazzi,12.9,Cortese,21.7524,0.0,77.1991,agrume/albero da frutta/Erbaceo,10
Soave Classico Monte Fiorentine - 2020.0 - Ca' Rugate,11.7,Garganega,31.489,1.21488,55.9495,albero da frutta/agrume/Erbaceo,17
Luzano Verdicchio dei Castelli di Jesi Classico Superiore - 2019.0 - Marotti Campi,6.83,Verdicchio,44.701,23.1642,65.16,albero da frutta/agrume/Erbaceo,3
Pinot Grigio - 2020.0 - St. Michael-Eppan,10.2,Pinot Gris,42.3586,12.4672,43.5848,albero da frutta/agrume/Erbaceo,13
Orestilla - 2018.0 - Montonale,22.9,Verdicchio,63.2817,22.8279,50.3239,Erbaceo/albero da frutta/agrume,3
Anas-Cëtta Langhe Nascetta di Novello - 2018.0 - Elvio Cogno,19.5,Nascetta,62.0675,21.7711,53.3223,Erbaceo/agrume/albero da frutta,12
Pinot Grigio - 2017.0 - Scarbolo,21.6,Pinot Gris,40.2268,10.6943,42.1393,agrume/albero da frutta/Erbaceo,13
Il Nespolo Langhe Arneis - 2020.0 - Prinsi,17.1,Arneis,57.0379,16.6845,53.614,albero da frutta/agrume/Erbaceo,12
Appius - 2017.0 - St. Michael-Eppan,123.0,Miscela,64.5027,26.7445,49.3626,legno/albero da frutta/Erbaceo,22
Fiano - 2016.0 - L'Archetipo,11.0,Fiano,62.0821,10.0675,40.4896,agrume/albero da frutta/Erbaceo,16
Rossj-Bass Langhe - 2018.0 - Gaja,66.0,Chardonnay,59.4755,23.2547,51.5078,agrume/legno/Erbaceo,18
Sicilia Prio Catarratto - 2018.0 - Donnafugata,12.7,Catarratto Bianco,57.2405,8.12834,40.2845,agrume/albero da frutta/Erbaceo,13
Etna Bianco - 2020.0 - Cottanera,13.9,Carricante,58.2398,1.10383,39.0042,albero da frutta/Erbaceo/agrume,15
Asso di Fiori - 2016.0 - Braida,21.5,Chardonnay,61.5908,22.3422,46.4863,albero da frutta/lieviti/vegetale,6
Vigna 'Castel Ringberg' Pinot Grigio - 2019.0 - Elena Walch,20.9,Pinot Grigio,41.3749,15.3427,40.4714,albero da frutta/Erbaceo/agrume,8
Villa Antinori Toscana Bianco - 2021.0 - Antinori,9.2,Pinot Blanc,42.1898,21.8642,64.464,agrume/albero da frutta/Erbaceo,0
Perlì - 2019.0 - Comincioli,24.0,Miscela,44.4274,22.425,47.7512,albero da frutta/lieviti/agrume,7
Cavagino - 2020.0 - Lvnae,19.5,Vermentino,67.71,29.0889,51.7372,albero da frutta/nota tropicale/agrume,11
Gewürztraminer - 2019.0 - Kellerei Eisacktal - Cantina Valle Isarco,18.25,Gewürztraminer,64.3255,38.2144,30.005,nota tropicale/albero da frutta/agrume,11
Leone d'Almerita (Tenuta Regaleali) - 2021.0 - Tasca d'Almerita,10.5,Chardonnay,60.6495,7.9601,35.7625,albero da frutta/agrume/Erbaceo,12
Riesling - 2019.0 - Pojer e Sandri,14.9,Riesling,48.6588,29.7888,52.741,albero da frutta/nota tropicale/Erbaceo,5
Monferrato Bianco - 2018.0 - Montefiorito,15.0,Arneis,56.0174,10.1541,58.1046,vegetale/Erbaceo,21
Blanc de Morgex et de la Salle - 2020.0 - Pavese Ermes,16.5,Prié,58.2063,16.08,57.447,agrume/albero da frutta/Erbaceo,12
Balciana - 2018.0 - Sartarelli,28.89,Verdicchio,57.6193,25.7318,64.0433,Erbaceo/agrume/Invecchiamento,3
Chardonnay Castel del Monte Pietrabianca - 2019.0 - Tormaresca,12.9,Miscela,63.0411,10.2924,33.6198,legno/agrume/albero da frutta,4
Pinot Grigio - 2020.0 - Abbazia di Novacella (Stiftskellerei Neustift),12.5,Pinot Grigio,43.2979,16.0524,43.7473,albero da frutta/agrume/Erbaceo,8
La Solatia Pinot Grigio - 2020.0 - Ruffino,10.9,Pinot Grigio,42.0849,18.1822,42.5645,albero da frutta/agrume/Erbaceo,8
Pinot Grigio - 2018.0 - Borgo San Daniele,16.5,Pinot Grigio,45.5123,19.9201,31.1189,albero da frutta/agrume/Erbaceo,8
Viognier Lazio Bianco - 2020.0 - Casale del Giglio,11.5,Viognier,46.9891,23.7874,65.3904,albero da frutta/agrume/Erbaceo,12
San Vincenzo - 2021.0 - Anselmi,12.9,Miscela,63.341,26.4201,50.7089,albero da frutta/agrume/nota tropicale,11
Gaia & Rey Langhe - 2017.0 - Gaja,327.0,Chardonnay,63.2395,29.4493,47.8681,legno/albero da frutta/Erbaceo,9
Langhe Bianco - 2018.0 - Piero Busso,17.4,Chardonnay,51.8496,30.2113,42.7097,Erbaceo/lieviti/legno,9
Lefkòs Bianco - 2018.0 - Cenatiempo,19.2,Miscela,65.143,6.22222,36.7778,albero da frutta/agrume/Erbaceo,7
Vermentino Toscana - 2020.0 - Aia Vecchia,11.3,Vermentino,40.6348,19.6203,67.0047,agrume/albero da frutta/Erbaceo,2
Verdicchio dei Castelli di Jesi Classico Superiore - 2017.0 - Azienda Santa Barbara - Stefano Antonucci,47.5,Verdicchio,46.6414,25.3627,62.3024,agrume/albero da frutta/Erbaceo,3
Occhio di Terra Salina - 2019.0 - Caravaglio,23.0,Malvasia,64.177,7.66285,37.171,agrume/albero da frutta/Erbaceo,20
Sauvignon Collio - 2020.0 - Colle Duga,18.2,Sauvignon Blanc,58.5485,31.0054,59.8664,Erbaceo/nota tropicale/albero da frutta,5
Poggio alle Gazze - 2018.0 - Ornellaia,43.0,Miscela,45.0337,22.9807,64.6231,albero da frutta/agrume/Erbaceo,7
Bianco di Sei Etna Bianco - 2018.0 - Palmento Costanzo,23.0,Carricante,55.9412,5.58184,43.6881,Erbaceo/albero da frutta/agrume,15
Matto Verdicchio dei Castelli di Jesi Classico - 2019.0 - Filodivino,13.0,Verdicchio,43.8779,17.0721,72.44,agrume/Erbaceo/Invecchiamento,3
Bianco Porticello - 2020.0 - Tenuta di Castellaro,18.5,Miscela,59.7719,2.92957,40.6915,agrume/albero da frutta/Erbaceo,7
De Aetna Etna Bianco - 2018.0 - Terra Costantino,19.8,Carricante,64.3498,4.81724,38.669,Erbaceo/agrume/albero da frutta,15
Alizée Etna Bianco - 2018.0 - Theresa Eccher,22.4,Miscela,64.9078,12.9628,26.9836,albero da frutta/Erbaceo/nota tropicale,5
Calpazio Greco Paestum - 2020.0 - San Salvatore,14.9,Greco,60.0426,9.20905,45.1522,albero da frutta/agrume/Erbaceo,16
Soave-Bertani (Cav Giov. Batt. Bertani) (Vintage Edition) Soave - 2020.0 - Bertani,12.8,Garganega,34.0919,6.40319,56.0231,albero da frutta/Erbaceo/agrume,17
Riesling - 2020.0 - Cantina Bolzano / Kellerei Bozen,12.9,Riesling,62.432,19.0654,59.4739,albero da frutta/agrume/Erbaceo,12
Gemella Sauvignon Blanc - 2020.0 - Bindella - Tenuta Vallocaia,12.5,Sauvignon Blanc,45.3235,24.6211,63.411,albero da frutta/agrume/Erbaceo,14
Pinot Grigio delle Venezie - 2020.0 - Corte Giara,7.75,Pinot Grigio,40.4127,11.1783,42.4402,albero da frutta/agrume/Erbaceo,8
Is Argiolas Vermentino di Sardegna - 2020.0 - Argiolas,12.4,Vermentino,62.6025,11.3598,35.6501,albero da frutta/Erbaceo/agrume,2
Müller Thurgau - 2020.0 - Colterenzio (Schreckbichl),8.9,Müller-Thurgau,30.279,10.1316,36.4301,albero da frutta/agrume/Erbaceo,13
Casette Foscarin - 2017.0 - Monte Tondo,14.0,Garganega,58.6123,17.498,49.3845,Erbaceo/albero da frutta/legno,22
Zibibbo - 2019.0 - Barraco,21.2,Zibibbo,63.3938,13.7699,34.335,agrume/Erbaceo/albero da frutta,13
M Capriva Del Friuli - 2019.0 - Schiopetto,49.6,Miscela,65.253,20.4196,49.8643,albero da frutta/Erbaceo/agrume,7
Olmèra Bianco - 2018.0 - De Stefani,28.9,Miscela,69.5481,25.2879,47.4607,albero da frutta/nota tropicale/agrume,11
Bianco - 2016.0 - Venissa,480.0,Dorona di Venezia,65.0637,26.3847,49.8801,Erbaceo/albero da frutta/agrume,12
