company;name;avg_review;num_review;price;food_advice;country;region;wine_type;year;legg_strutt;secco_dolce;piatto_acid;notes
Cavallotto;Barolo Riserva Bricco Boschis Vigna San Giuseppe ;4.4;31;257.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;1999;66.7004;79.0775;10.9587;Erbaceo/legno/frutti rossi
Còlpetrone;Gold Montefalco Sagrantino ;4.3;53;55.0;Manzo / Pasta / Vitello;Italia;Montefalco Sagrantino;Sagrantino;2005;56.1;55.4687;16.3073;bacche nere/Erbaceo/legno
Conterno Fantino;Barolo Ginestra Vigna del Gris ;4.3;95;67.3;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2016;64.0728;77.58;5.63187;Erbaceo/legno/bacche nere
Elena Walch;Cuvée Kermesse Rosso ;4.4;39;43.0;Manzo / Pasta / Agnello;Italia;Südtirol - Alto Adige;Miscela;2016;61.6803;44.693;21.5;legno/Erbaceo/bacche nere
Luigi Einaudi;Terlo Vigna Costa Grimaldi Barolo ;4.3;34;46.9;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2017;63.0352;76.4196;7.10951;Erbaceo/legno/frutti rossi
Tua Rita;Redigaffi Toscana ;4.4;260;427.0;Manzo / Agnello / Vitello;Italia;Toscana;Merlot;2012;55.3921;42.6325;17.562;legno/bacche nere/Erbaceo
Bruno Giacosa;Falletto Barolo Le Rocche del Falletto ;4.6;68;415.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2012;58.7329;75.6924;9.36427;Erbaceo/frutti rossi/legno
Fonterutoli;Vicoregio 36 Gran Selezione Chianti Classico ;4.3;59;53.5;Manzo / Vitello / Pollame;Italia;Chianti Classico;Sangiovese;2018;54.6608;59.6445;18.6849;legno/bacche nere/spezie
Tenuta San Guido;Sassicaia ;4.6;2398;430.0;Manzo / Pasta / Agnello;Italia;Bolgheri Sassicaia;Miscela;2003;62.0098;64.0716;10.2815;legno/bacche nere/Erbaceo
Brezza;Bricco Sarmassa Barolo ;4.3;68;69.5;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2011;64.4601;81.1975;0.192795;frutti rossi/Erbaceo/legno
Piero Busso;San Stunet S. Stefanetto Barbaresco ;4.3;84;95.0;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2016;59.7201;68.8476;7.14962;frutti rossi/Erbaceo/spezie
Il Borghetto;Monte de Sassi Chianti Classico ;4.3;37;27.3;Manzo / Vitello / Pollame;Italia;Chianti Classico;Sangiovese;2016;46.3007;62.1584;12.3933;frutti rossi/Erbaceo/legno
Mazzei;Siepi ;4.4;284;112.6;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2018;54.6485;41.5933;13.0328;legno/bacche nere/Erbaceo
Gaja;Ca'Marcanda Bolgheri ;4.4;266;128.02;Manzo / Pasta / Agnello;Italia;Bolgheri;Miscela;2016;62.7335;67.3091;10.6583;legno/bacche nere/Erbaceo
Argiolas;Turriga Isola dei Nuraghi ;4.5;235;108.08;Manzo / Pasta / Agnello;Italia;Isola dei Nuraghi;Cannonau;1998;84.0604;45.8074;28.6272;legno/bacche nere/Erbaceo
Castello del Terriccio;Lupicaia ;4.4;235;125.0;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2007;57.0835;45.1094;12.8225;legno/bacche nere/Erbaceo
Bartolo Mascarello;Barolo ;4.4;314;717.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2010;58.8789;77.2766;9.29633;Erbaceo/frutti rossi/legno
Gianni Brunelli;Brunello di Montalcino ;4.4;73;336.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2016;45.2765;57.1941;4.52727;frutti rossi/Erbaceo/legno
Bertani;Amarone della Valpolicella Classico ;4.4;1617;106.5;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Corvina;2009;83.4427;25.7251;45.3943;legno/frutta secca/Erbaceo
St. Michael-Eppan;The Wine Collection Pinot Noir Riserva ;4.4;36;125.0;Manzo / Vitello / Cacciagione (cervo, camoscio);Italia;Südtirol - Alto Adige;Pinot Noir;2016;49.2451;31.6039;15.6071;legno/frutti rossi/Erbaceo
Ornellaia;Bolgheri Superiore ;4.6;2550;376.0;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Miscela;2009;64.5903;64.8575;12.5583;legno/bacche nere/Erbaceo
Cotarella;Montiano ;4.3;171;48.0;Manzo / Pasta / Vitello;Italia;Lazio;Merlot;2018;53.7116;41.7358;11.8093;legno/bacche nere/Erbaceo
Codici;Masserie Primitivo ;4.2;2806;10.4;Manzo / Pasta / Agnello;Italia;Puglia;Primitivo;2019;62.6338;25.9457;45.4772;legno/bacche nere/frutti rossi
Villa Poggio Salvi;Pomona Brunello di Montalcino ;4.3;57;76.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2011;53.1195;59.0121;2.56333;legno/frutti rossi/Erbaceo
Paladin;Casa Lupo Amarone della Valpolicella ;4.5;43;33.2;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella;Miscela;2018;81.4256;20.5372;47.6547;legno/bacche nere/frutti rossi
Speri;Vigneto Monte Sant'Urbano Amarone della Valpolicella Classico ;4.3;1544;47.8;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Miscela;2015;82.7719;25.4906;46.1599;legno/bacche nere/Erbaceo
San Marzano;60 Sessantanni Limited Edition Old Vines Primitivo di Manduria ;4.5;224;27.2;Manzo / Pasta / Agnello;Italia;Primitivo di Manduria;Primitivo;2017;69.2904;19.7206;46.5218;legno/bacche nere/frutti rossi
Guido Porro;Vigna Rionda Barolo ;4.3;56;118.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;56.2079;73.5406;3.92853;frutti rossi/Erbaceo/legno
Boasso;Barolo del Comune di Serralunga d'Alba ;4.4;44;40.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2018;65.5686;77.4167;0.0;Erbaceo/legno/frutti rossi
Tenuta di Trinoro;Toscana Campo di Magnacosta Rosso ;4.3;111;82.3;Manzo / Agnello / Vitello;Italia;Toscana;Cabernet Franc;2012;47.8227;44.5936;15.1738;bacche nere/legno/frutti rossi
Spiriti Ebbri;Neostòs Rosso ;4.4;34;23.35;Manzo / Pasta / Agnello;Italia;Calabria;Miscela;2018;85.0;46.4777;27.9174;bacche nere/spezie/frutta secca
Nativ;Eremo San Quirico ;4.2;1885;16.8;na / na / na;Italia;Irpinia Campi Taurasini;Aglianico;2017;85.0;38.1884;39.5993;legno/bacche nere/frutti rossi
Luciano Arduini;Simison Amarone della Valpolicella Classico ;4.3;83;45.9;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Miscela;2016;85.0;19.9078;50.8071;legno/frutti rossi/frutta secca
San Marzano;62 Anniversario Primitivo di Manduria Riserva ;4.4;1825;26.3;Manzo / Pasta / Agnello;Italia;Primitivo di Manduria;Primitivo;2017;69.675;20.8481;44.97;legno/bacche nere/frutti rossi
Argiano;Brunello di Montalcino Riserva ;4.4;66;229.98;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2012;46.626;52.6703;12.9123;legno/Erbaceo/bacche nere
Michele Chiarlo;Barolo Riserva Cerequio ;4.4;41;174.98;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2010;62.905;74.6314;10.8821;Erbaceo/frutti rossi/spezie
Tenuta CastelGiocondo;Brunello di Montalcino ;4.3;4065;48.1;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;48.6337;57.2446;6.57386;legno/Erbaceo/frutti rossi
San Filippo;Le Lucére Brunello di Montalcino ;4.5;277;198.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;47.793;55.0841;7.2581;Erbaceo/legno/frutti rossi
Feudi di San Gregorio;Serpico ;4.3;264;55.0;Manzo / Pasta / Agnello;Italia;Irpinia;Aglianico;2005;85.0;47.2539;27.6122;Erbaceo/legno/bacche nere
Tenuta San Guido;Sassicaia ;4.6;964;780.0;Manzo / Pasta / Agnello;Italia;Bolgheri Sassicaia;Miscela;1995;62.0362;64.0479;10.2885;legno/bacche nere/Erbaceo
Bruno Giacosa;Falletto Barolo ;4.3;76;198.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;60.1201;75.1187;10.3601;Erbaceo/frutti rossi/legno
Capanna;Brunello di Montalcino ;4.3;375;41.95;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2016;50.8053;61.4128;5.52191;legno/bacche nere/Erbaceo
Le Macchiole;Scrio ;4.3;38;109.0;Manzo / Agnello / Vitello;Italia;Toscana;Shiraz/Syrah;2017;54.156;41.9361;9.88684;legno/bacche nere/spezie
Castello Romitorio;Filo di Seta Brunello di Montalcino ;4.5;107;110.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2010;49.5109;62.6473;1.58897;legno/Erbaceo/frutti rossi
Chiara Condello;Le Lucciole ;4.3;68;51.18;Manzo / Pasta / Agnello;Italia;Romagna;Sangiovese;2018;61.8312;49.673;14.6904;frutti rossi/legno/Erbaceo
Ciacci Piccolomini d'Aragona;Brunello di Montalcino ;4.3;797;55.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;46.4838;55.6812;6.94101;legno/Erbaceo/frutti rossi
Michele Chiarlo;Barolo Riserva Cerequio ;4.4;54;184.98;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2007;62.905;74.6314;10.8821;Erbaceo/frutti rossi/spezie
Cordero di Montezemolo;Barolo Bricco Gattera ;4.3;89;61.95;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2017;60.7064;74.9075;9.80942;legno/frutti rossi/Erbaceo
Cantele;Amativo ;4.3;566;19.9;Manzo / Pasta / Agnello;Italia;Salento;Primitivo;2017;84.0746;37.9444;33.0103;legno/bacche nere/Erbaceo
E. Pira & Figli;Mosconi Barolo ;4.3;188;79.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;66.214;80.6107;8.04664;Erbaceo/legno/frutti rossi
Schola Sarmenti;Cubardi Primitivo ;4.4;285;14.5;Manzo / Pasta / Agnello;Italia;Salento;Primitivo;2019;70.0221;24.5544;40.7931;legno/bacche nere/frutti rossi
Mamete Prevostini;Albareda Sforzato di Valtellina ;4.4;136;51.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Sforzato della Valtellina;Nebbiolo;2016;67.1741;61.5494;11.2159;legno/bacche nere/Erbaceo
Cavallotto;Barolo Riserva Bricco Boschis Vigna San Giuseppe ;4.4;95;180.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2016;66.7004;79.0762;10.9385;Erbaceo/legno/frutti rossi
Sesti;Brunello di Montalcino ;4.3;97;58.9;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2016;46.4993;53.4956;7.81726;frutti rossi/Erbaceo/legno
Isole e Olena;Cepparello Red ;4.4;238;121.0;Manzo / Agnello / Vitello;Italia;Toscana;Sangiovese;2003;50.91;42.6094;9.76929;legno/frutti rossi/Erbaceo
Tenute Silvio Nardi;Brunello di Montalcino Vigneto Manachiara ;4.5;84;69.9;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2004;50.45;59.7356;11.592;legno/Erbaceo/bacche nere
Gaja;Conteisa Langhe ;4.6;54;239.8;Manzo / Pasta / Agnello;Italia;Langhe;Nebbiolo;2015;62.9605;41.0722;19.4637;legno/Erbaceo/frutti rossi
Massetti Francesco;Quaranta Cinque Montepulciano d'Abruzzo ;4.4;34;34.9;Manzo / Pasta / Vitello;Italia;Montepulciano d'Abruzzo;Montepulciano;2019;46.5563;62.5716;3.66126;frutti rossi/legno/bacche nere
Produttori del Barbaresco;Barbaresco Riserva Rabajà ;4.4;110;109.0;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2016;61.032;72.233;6.36756;Erbaceo/frutti rossi/legno
Campo alle Comete;Bolgheri Superiore ;4.3;305;52.8;Manzo / Agnello / Vitello;Italia;Bolgheri Superiore;Miscela;2015;57.8153;48.988;14.1976;bacche nere/legno/Erbaceo
Aldo Conterno;Barolo Bussia Cicala ;4.3;45;105.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2017;64.6109;75.325;9.77619;Erbaceo/legno/frutti rossi
Mastrojanni;Vigna Schiena d'Asino Brunello di Montalcino ;4.4;184;139.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2010;50.1794;58.5238;4.89487;legno/Erbaceo/bacche nere
Giovanni Rosso;Barolo Cerretta ;4.3;72;75.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2017;63.0339;77.4325;4.67438;frutti rossi/Erbaceo/legno
Masseria Frattasi;Kapnios Aglianico ;4.4;37;95.28;Manzo / Pasta / Agnello;Italia;Campania;Aglianico;2017;85.0;33.7932;30.6776;legno/Erbaceo/frutti rossi
Tenuta Luce;Lux Vitis ;4.6;46;142.89;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2017;62.5015;52.5726;22.7781;legno/bacche nere/spezie
Caruso & Minini;Nino Rosso ;4.7;46;46.0;Manzo / Pasta / Agnello;Italia;Sicilia;Miscela;2012;85.0;30.2734;33.4579;frutti rossi/bacche nere/Erbaceo
Bergadano;Sarmassa Barolo ;4.3;34;55.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2013;57.2569;74.8463;0.0;frutti rossi/Erbaceo/legno
Antinori;Tignanello ;4.5;1757;258.73;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2001;53.2223;42.2512;10.8422;legno/bacche nere/Erbaceo
Monte Zovo;Amarone della Valpolicella ;4.3;50;45.5;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella;Miscela;2017;85.0;21.9086;50.5378;legno/bacche nere/frutti rossi
Palazzo;Alcineo Toscana Rosso ;4.4;32;25.92;Manzo / Agnello / Vitello;Italia;Toscana;Sangiovese;2015;44.9457;41.3571;14.5771;bacche nere/legno/Erbaceo
Sobrero;Ciabot Tanasio Barolo ;4.4;66;41.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2017;62.2928;77.8111;2.66849;Erbaceo/frutti rossi/legno
Caggio;Ipsus Chianti Classico Gran Selezione ;4.6;48;389.98;Manzo / Vitello / Pollame;Italia;Chianti Classico;Sangiovese;2015;44.9706;64.3235;0.0;frutti rossi/Floreale/bacche nere
Mastrojanni;Vigna Schiena d'Asino Brunello di Montalcino ;4.4;122;177.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2013;50.1794;58.5238;4.89487;legno/Erbaceo/bacche nere
Valentina Cubi;Morar Amarone della Valpolicella Classico ;4.3;136;59.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Miscela;2009;84.8587;24.3258;46.9012;legno/frutta secca/Erbaceo
Oddero;Barolo Villero ;4.3;235;79.9;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;58.7351;77.5355;1.76671;Erbaceo/frutti rossi/legno
Tenuta San Guido;Sassicaia ;4.7;1466;598.0;Manzo / Pasta / Agnello;Italia;Bolgheri Sassicaia;Cabernet Sauvignon;1997;62.0317;64.048;10.2787;legno/bacche nere/Erbaceo
Gaja;Sorì San Lorenzo ;4.6;116;598.0;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2009;63.3511;72.7887;11.5448;Erbaceo/legno/frutti rossi
Marion;Teroldego ;4.4;94;26.87;Manzo / Pasta / Agnello;Italia;Veneto;Teroldego;2017;68.0039;39.4749;22.0544;bacche nere/legno/Erbaceo
Avignonesi;Desiderio Merlot ;4.3;327;33.5;Manzo / Agnello / Vitello;Italia;Cortona;Merlot;2017;56.4824;44.4464;13.0962;legno/bacche nere/Erbaceo
Massolino;Barolo Riserva Vigna Rionda ;4.3;345;145.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2011;62.7701;76.608;10.0122;Erbaceo/legno/frutti rossi
Biserno;Lodovico ;4.7;315;519.0;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2016;58.9703;41.3007;15.3419;legno/bacche nere/Erbaceo
Altesino;Brunello di Montalcino Montosoli ;4.5;250;108.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;49.1475;57.7695;8.25437;legno/Erbaceo/bacche nere
Ornellaia;Le Serre Nuove ;4.3;4727;65.98;Manzo / Pasta / Agnello;Italia;Bolgheri;Cabernet Franc;2016;64.896;64.3012;8.40367;legno/bacche nere/Erbaceo
Argiolas;Turriga Isola dei Nuraghi ;4.4;384;79.0;Manzo / Pasta / Agnello;Italia;Isola dei Nuraghi;Vermentino;2017;84.051;45.7959;28.6301;legno/bacche nere/Erbaceo
De Stefani;Malanotte del Piave ;4.4;69;40.4;Manzo / Pasta / Agnello;Italia;Piave Malanotte;Raboso Piave;2015;63.6442;41.5599;27.2666;legno/bacche nere/Erbaceo
Ciacci Piccolomini d'Aragona;Brunello di Montalcino ;4.2;1287;85.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2013;46.4838;55.6812;6.94101;legno/Erbaceo/frutti rossi
Produttori del Barbaresco;Barbaresco Riserva Pora ;4.3;126;66.0;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2016;61.6765;69.5369;5.47464;Erbaceo/frutti rossi/legno
Masseto;Toscana ;4.7;394;1700.0;Manzo / Agnello / Vitello;Italia;Toscana;Merlot;2003;57.6804;45.9044;16.9902;legno/bacche nere/Erbaceo
Farnese;Edizione Cinque Autoctoni ;4.3;1453;28.9;Manzo / Pasta / Vitello;Italia;Abruzzo;Miscela;2018;68.6284;37.8995;26.917;legno/bacche nere/frutti rossi
Rinforzo;Primitivo Salento ;4.4;1275;18.5;Manzo / Pasta / Agnello;Italia;Salento;Primitivo;2019;68.189;21.2274;47.7156;legno/bacche nere/frutti rossi
Domenico Clerico;Barolo Ciabot Mentin Ginestra ;4.4;84;73.5;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2013;66.27;79.3244;7.74929;Erbaceo/legno/bacche nere
Oasi degli Angeli;Kupra Marche ;4.5;47;300.0;Manzo / Pasta / Vitello;Italia;Marche;Grenache;2015;58.7676;48.3471;18.6467;legno/frutti rossi/Erbaceo
Fontodi;Vigna del Sorbo Gran Selezione Chianti Classico ;4.3;243;83.98;Manzo / Vitello / Pollame;Italia;Chianti Classico;Sangiovese;2017;52.4605;60.4771;11.6217;legno/Erbaceo/frutti rossi
Notte Rossa;Primitivo di Manduria Riserva ;4.3;63;17.9;Manzo / Pasta / Agnello;Italia;Primitivo di Manduria;Primitivo;2017;66.0055;24.9373;45.3069;legno/bacche nere/Erbaceo
Schola Sarmenti;Cubardi Primitivo ;4.4;949;16.9;Manzo / Pasta / Agnello;Italia;Salento;Primitivo;2018;70.0221;24.5544;40.7931;legno/bacche nere/frutti rossi
Nino Negri;5 Stelle Sfursat ;4.4;1110;90.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Valtellina;Nebbiolo;2009;66.2259;75.7981;15.6917;legno/Erbaceo/bacche nere
Gaja;Costa Russi (Barbaresco) Langhe ;4.5;85;515.0;Manzo / Pasta / Agnello;Italia;Langhe;Nebbiolo;2015;61.8008;66.533;11.5835;Erbaceo/legno/bacche nere
Pio Cesare;Barbaresco ;4.3;33;54.9;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2018;60.3251;68.1645;5.57337;legno/Erbaceo/frutti rossi
Poggio Antico;Brunello di Montalcino ;4.3;73;161.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;1995;46.3791;53.1249;5.8384;legno/Erbaceo/frutti rossi
Luigi Einaudi;Cannubi Barolo ;4.3;56;62.98;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2017;61.7925;77.0948;6.54221;Erbaceo/legno/frutti rossi
Antinori;Tenuta Guado al Tasso Matarocchio ;4.7;178;598.0;Manzo / Agnello / Vitello;Italia;Maremma Toscana;Cabernet Franc;2016;53.7494;45.0942;12.5007;bacche nere/legno/Erbaceo
Luigi Einaudi;Cannubi Barolo ;4.4;88;134.18;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2016;61.7925;77.0948;6.54221;Erbaceo/legno/frutti rossi
Fontodi;Flaccianello della Pieve ;4.5;176;135.0;Manzo / Agnello / Vitello;Italia;Colli della Toscana Centrale;Sangiovese;2018;54.6601;46.399;10.3208;legno/Erbaceo/bacche nere
Soldera;Brunello di Montalcino Riserva ;4.7;305;1520.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;1999;43.6185;55.9735;14.0852;Erbaceo/frutti rossi/legno
Giacomo Fenocchio;Barolo Cannubi ;4.3;35;58.6;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2016;59.4834;75.228;5.74627;Erbaceo/frutti rossi/legno
Biserno;Bibbona ;4.6;368;177.0;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2012;56.8034;43.2064;11.1947;legno/bacche nere/Erbaceo
Coppo;Pomorosso Barbera d'Asti ;4.4;228;63.1;Pasta / Vitello / Maiale;Italia;Barbera d'Asti;Barbera;2017;57.7687;24.7438;10.6648;legno/bacche nere/frutti rossi
Mamete Prevostini;Corte di Cama Sforzato di Valtellina ;4.3;324;44.8;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Sforzato della Valtellina;Nebbiolo;2017;66.929;73.3749;16.5804;legno/frutti rossi/Erbaceo
Raineri;Monserra Barolo ;4.3;47;130.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2013;66.0144;81.6099;7.26839;legno/Erbaceo/frutti rossi
Allegrini;La Poja (Monovitigno Corvina Veronese) ;4.4;661;108.0;Manzo / Pasta / Agnello;Italia;Verona;Corvina;2007;65.9336;40.2072;22.1203;legno/bacche nere/Erbaceo
Punica;Barrua ;4.4;30;32.5;Manzo / Pasta / Agnello;Italia;Isola dei Nuraghi;Carignan;2018;82.3473;42.2369;29.4259;legno/bacche nere/Erbaceo
Gaja;Sorì Tildìn (Barbaresco) Langhe ;4.6;117;598.0;Manzo / Pasta / Agnello;Italia;Langhe;Nebbiolo;2009;63.677;68.56;8.68274;Erbaceo/legno/frutti rossi
Bartolo Mascarello;Barolo ;4.4;453;974.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2009;58.8789;77.2766;9.29633;Erbaceo/frutti rossi/legno
Allegrini;Amarone della Valpolicella Classico ;4.2;3425;86.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Corvina;2013;85.0;25.9189;49.6376;legno/bacche nere/frutta secca
Poggio Al Sole;Casasilia Chianti Classico Gran Selezione ;4.3;50;31.0;Manzo / Agnello / Vitello;Italia;Chianti Classico;Sangiovese;2018;50.4921;42.1415;10.0841;legno/Erbaceo/bacche nere
Produttori del Barbaresco;Barbaresco Riserva Montestefano ;4.3;227;49.9;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2015;64.2725;69.6148;5.64237;Erbaceo/frutti rossi/legno
Domenico Clerico;Barolo Aeroplan Servaj ;4.4;30;105.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2016;65.5464;79.8243;12.1756;legno/Erbaceo/spezie
Gaja;Conteisa Barolo ;4.6;93;239.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2014;59.2108;67.4118;9.0674;Erbaceo/legno/frutti rossi
Manincor;Mason di Mason ;4.3;99;69.9;Manzo / Vitello / Cacciagione (cervo, camoscio);Italia;Südtirol - Alto Adige;Pinot Nero;2018;47.2148;34.9592;18.0688;frutti rossi/legno/Erbaceo
Poggio di Sotto;Brunello di Montalcino ;4.3;144;129.9;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2014;45.7628;55.6443;8.39325;Erbaceo/legno/frutti rossi
Le Mortelle;Poggio Alle Nane Maremma Toscana ;4.4;106;52.86;Manzo / Agnello / Vitello;Italia;Maremma Toscana;Miscela;2019;58.0901;40.0785;15.3673;bacche nere/legno/Erbaceo
Farina;Amarone della Valpolicella Classico ;4.2;1226;33.6;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Corvina;2017;85.0;22.6095;47.6093;legno/bacche nere/frutti rossi
Col d'Orcia;Poggio Al Vento Brunello di Montalcino Riserva ;4.3;646;117.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2001;50.7686;58.1887;7.83904;legno/Erbaceo/frutti rossi
Tommasi;Amarone della Valpolicella Classico ;4.3;570;82.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Corvina;2005;85.0;23.1902;48.9272;legno/bacche nere/frutti rossi
Coppo;Pomorosso Barbera d'Asti ;4.3;299;85.0;Pasta / Vitello / Maiale;Italia;Barbera d'Asti;Barbera;2009;57.8451;24.8019;10.5784;legno/bacche nere/frutti rossi
Palazzona di Maggio;Le Armi Sangiovese Superiore Riserva ;4.4;40;35.0;Manzo / Pasta / Agnello;Italia;Sangiovese di Romagna;Sangiovese;2016;69.3254;37.6973;19.9835;legno/bacche nere
Mastrojanni;Vigna Schiena d'Asino Brunello di Montalcino ;4.4;47;175.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;50.1794;58.5238;4.89487;legno/Erbaceo/bacche nere
Antinori;Tignanello ;4.5;12819;212.0;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2014;53.2013;42.2537;10.8407;legno/bacche nere/Erbaceo
San Giovenale;Habemus Lazio Rosso (Etichetta Bianca) ;4.5;42;53.9;Manzo / Pasta / Vitello;Italia;Lazio;Miscela;2019;56.4215;41.3996;15.9888;legno/bacche nere/Erbaceo
